ano,mes,cbo6,secao,mov,porte,n,sal_medio
2023,1,212405,F,deslig,7,1,6300.0
2023,1,212405,F,deslig,8,3,5575.8
2023,1,212405,I,adm,8,1,3000.0
2023,1,212405,M,adm,3,2,2100.0
2023,1,212405,N,adm,2,2,6991.5
2023,1,212405,P,deslig,1,1,9228.46
2023,1,212405,P,deslig,9,3,4905.08
2023,1,212405,Q,deslig,1,1,1934.42
2023,1,212405,R,deslig,6,1,9500.0
2023,1,212405,S,deslig,9,1,9631.0
2023,1,212410,A,adm,8,2,9298.5
2023,1,212410,H,adm,7,4,2785.25
2023,1,212410,I,adm,5,1,2018.9
2023,1,212410,I,adm,6,1,2750.0
2023,1,212410,K,deslig,9,2,5945.7
2023,1,212410,O,adm,5,1,3434.44
2023,1,212410,Q,adm,3,1,1844.0
2023,1,212410,Q,deslig,8,1,2739.0
2023,1,212410,S,deslig,7,1,9270.0
2023,1,212425,J,deslig,5,2,6337.0
2023,1,212425,M,adm,5,2,8750.0
2023,1,203105,J,adm,8,1,8000.0
2023,1,203105,K,deslig,6,1,5464.0
2023,1,211205,J,deslig,2,1,5951.32
2023,1,211205,J,deslig,4,1,5822.7
2023,1,211205,M,deslig,8,1,8500.0
2023,1,211210,M,deslig,8,1,8576.0
2023,1,212205,J,deslig,4,2,6059.4
2023,1,212210,J,adm,5,1,0.0
2023,1,212210,N,deslig,4,1,8986.07
2023,1,212215,G,adm,6,1,13000.0
2023,1,212215,G,deslig,9,1,5356.0
2023,1,212215,J,adm,1,2,3750.3
2023,1,212215,J,deslig,3,1,4950.0
2023,1,212215,K,adm,5,1,21250.0
2023,1,212215,N,deslig,4,1,11513.42
2023,1,212215,N,deslig,7,1,24015.08
2023,1,212215,P,adm,8,1,10000.0
2023,1,212305,C,adm,8,2,17400.0
2023,1,212305,H,adm,7,1,18000.0
2023,1,212305,J,deslig,3,2,4446.78
2023,1,212305,M,adm,8,1,6606.0
2023,1,212305,M,deslig,3,1,4500.0
2023,1,212305,P,deslig,8,3,6869.36
2023,1,212405,A,deslig,7,1,7664.8
2023,1,212405,B,adm,6,1,10000.0
2023,1,212405,C,deslig,4,1,5500.0
2023,1,212405,G,deslig,1,1,16093.2
2023,1,212405,I,adm,2,1,4350.21
2023,1,212405,O,adm,8,1,20112.68
2023,1,212405,R,adm,9,1,2974.0
2023,1,212410,F,adm,4,1,2056.57
2023,1,212410,F,adm,5,1,2800.0
2023,1,212410,G,deslig,5,5,5516.31
2023,1,212410,I,deslig,9,1,2200.0
2023,1,212410,L,adm,10,1,3443.0
2023,1,212410,P,deslig,2,1,1823.42
2023,1,212410,Q,adm,2,1,2400.0
2023,1,212410,S,adm,4,1,5300.0
2023,1,203105,K,adm,9,1,16000.0
2023,1,203105,N,adm,3,1,5500.0
2023,1,211205,M,adm,7,2,12439.6
2023,1,211205,N,deslig,7,1,13028.0
2023,1,211210,N,deslig,9,1,5125.07
2023,1,212205,C,deslig,7,1,10867.51
2023,1,212205,K,adm,4,1,3500.0
2023,1,212205,M,deslig,8,2,17933.3
2023,1,212215,H,deslig,7,1,15890.0
2023,1,212215,M,deslig,4,1,20000.0
2023,1,212305,G,adm,6,1,23000.0
2023,1,212305,H,deslig,7,1,1398.52
2023,1,212405,B,deslig,5,1,3878.0
2023,1,212405,F,adm,3,1,4000.0
2023,1,212405,F,deslig,2,1,5217.75
2023,1,212405,P,deslig,4,1,2400.0
2023,1,212405,P,deslig,5,1,8792.19
2023,1,212410,H,adm,5,1,1800.0
2023,1,212410,H,adm,6,2,7278.1
2023,1,212410,K,deslig,3,1,21339.0
2023,1,212410,L,deslig,6,1,1619.97
2023,1,212410,P,adm,5,1,3500.0
2023,1,212410,P,adm,7,1,2500.0
2023,1,212410,P,adm,8,1,5494.0
2023,1,212410,S,deslig,5,1,4614.0
2023,1,212425,C,adm,8,1,11971.0
2023,1,212425,K,adm,5,1,23000.0
2023,1,212425,K,deslig,5,1,6533.47
2023,1,212425,M,adm,7,1,8000.0
2023,1,203105,N,adm,7,1,34091.75
2023,1,211205,M,deslig,9,1,10433.0
2023,1,212205,M,adm,8,1,8460.0
2023,1,212215,K,adm,8,1,24500.0
2023,1,212215,Q,adm,6,1,16000.0
2023,1,212215,R,adm,9,1,9010.0
2023,1,212215,S,adm,5,1,6500.0
2023,1,212405,A,adm,2,1,3500.0
2023,1,212405,A,adm,6,1,5000.0
2023,1,212405,F,adm,5,1,3500.0
2023,1,212405,Q,deslig,6,1,4593.6
2023,1,212410,C,adm,5,1,1652.0
2023,1,212410,C,adm,6,1,2200.0
2023,1,212410,Q,adm,8,1,1944.61
2023,1,212425,J,deslig,1,1,6445.09
2023,1,212425,K,deslig,8,1,17000.0
2023,1,212425,N,deslig,7,1,20000.0
2023,2,203105,G,adm,7,1,21000.0
2023,2,203105,J,deslig,7,2,15020.66
2023,2,203105,K,deslig,8,3,11394.73
2023,2,203105,M,adm,2,1,5000.0
2023,2,203105,N,deslig,6,1,5417.02
2023,2,211205,H,adm,9,1,5300.0
2023,2,211205,J,adm,8,3,8933.33
2023,2,211205,J,adm,9,3,7666.67
2023,2,211205,J,deslig,7,3,9242.53
2023,2,211205,J,deslig,8,5,16331.63
2023,2,211205,K,deslig,8,3,11543.26
2023,2,211205,M,adm,5,4,2860.15
2023,2,211205,Q,adm,10,2,7275.21
2023,2,211210,C,deslig,6,1,3547.67
2023,2,211210,J,deslig,8,4,9611.83
2023,2,211210,Q,adm,10,1,5552.19
2023,2,212205,C,adm,10,1,12113.58
2023,2,212205,C,deslig,10,1,13855.0
2023,2,212205,G,adm,7,1,20739.23
2023,2,212205,G,adm,8,2,10769.23
2023,2,212205,G,deslig,10,5,11306.01
2023,2,212205,I,adm,8,2,17331.5
2023,2,212205,J,adm,1,3,18466.67
2023,2,212205,J,adm,2,2,22083.33
2023,2,212205,J,adm,4,7,31136.84
2023,2,212205,J,adm,5,4,7191.8
2023,2,212205,J,adm,7,9,10162.96
2023,2,212205,J,adm,8,6,12926.67
2023,2,212205,J,adm,9,20,10738.12
2023,2,212205,J,deslig,3,1,3177.9
2023,2,212205,J,deslig,5,7,10016.96
2023,2,212205,J,deslig,6,3,13792.06
2023,2,212205,J,deslig,7,10,12042.99
2023,2,212205,J,deslig,8,5,17774.46
2023,2,212205,J,deslig,9,24,14968.85
2023,2,212205,J,deslig,10,41,10995.8
2023,2,212205,K,deslig,10,2,9670.7
2023,2,212205,M,adm,6,3,25469.95
2023,2,212205,M,adm,7,7,14142.86
2023,2,212205,M,adm,9,8,19716.77
2023,2,212205,M,adm,10,8,14560.12
2023,2,212205,M,deslig,10,10,15318.19
2023,2,212205,N,adm,7,2,20488.71
2023,2,212205,N,adm,9,3,14000.0
2023,2,212205,N,deslig,7,8,14896.74
2023,2,212205,N,deslig,10,1,20070.0
2023,2,212210,G,deslig,8,1,12090.15
2023,2,212210,J,deslig,10,14,11228.71
2023,2,212210,M,adm,8,12,19051.67
2023,2,212215,C,deslig,10,1,12662.25
2023,2,212215,G,deslig,6,1,19992.38
2023,2,212215,G,deslig,7,6,14857.17
2023,2,212215,J,adm,1,5,8520.0
2023,2,212215,J,adm,2,2,20350.0
2023,2,212215,J,adm,5,10,8875.56
2023,2,212215,J,adm,6,5,15040.0
2023,2,212215,J,adm,7,20,12028.89
2023,2,212215,J,deslig,1,2,8824.25
2023,2,212215,J,deslig,6,11,11566.32
2023,2,212215,J,deslig,7,17,13361.07
2023,2,212215,J,deslig,8,7,9543.57
2023,2,212215,J,deslig,9,9,14090.37
2023,2,212215,J,deslig,10,11,10554.0
2023,2,212215,K,adm,10,3,26940.13
2023,2,212215,K,deslig,4,1,4800.0
2023,2,212215,K,deslig,7,4,7857.16
2023,2,212215,K,deslig,10,3,20715.13
2023,2,212215,M,adm,5,1,12000.0
2023,2,212215,M,adm,7,6,21289.1
2023,2,212215,M,adm,8,2,10000.0
2023,2,212215,M,deslig,6,8,16601.72
2023,2,212215,M,deslig,7,4,23219.23
2023,2,212215,R,adm,9,2,8109.0
2023,2,212305,C,adm,7,1,4500.0
2023,2,212305,G,adm,7,5,11000.0
2023,2,212305,G,deslig,6,1,4948.12
2023,2,212305,J,adm,3,1,5500.0
2023,2,212305,J,deslig,6,4,8740.51
2023,2,212305,J,deslig,7,6,12884.81
2023,2,212305,J,deslig,8,8,9094.01
2023,2,212305,J,deslig,9,15,8502.23
2023,2,212305,J,deslig,10,13,9110.48
2023,2,212305,K,deslig,10,6,6509.64
2023,2,212305,M,adm,7,3,9800.33
2023,2,212305,M,deslig,5,3,12099.09
2023,2,212305,M,deslig,6,3,7298.9
2023,2,212305,M,deslig,10,16,11121.49
2023,2,212305,N,adm,7,9,17863.74
2023,2,212305,N,deslig,8,4,7744.74
2023,2,212305,S,deslig,7,1,4686.98
2023,2,212405,C,adm,6,10,4045.81
2023,2,212405,C,adm,7,12,6276.0
2023,2,212405,C,adm,10,58,9624.64
2023,2,212405,C,deslig,5,4,2941.25
2023,2,212405,C,deslig,7,13,7107.49
2023,2,212405,C,deslig,8,10,9507.06
2023,2,212405,C,deslig,10,28,10767.78
2023,2,212405,D,adm,5,1,4500.0
2023,2,212405,D,deslig,10,2,12362.94
2023,2,212405,F,adm,5,4,3704.84
2023,2,212405,F,adm,10,7,3114.29
2023,2,212405,F,deslig,4,1,3800.0
2023,2,212405,F,deslig,5,1,2800.0
2023,2,212405,G,adm,1,7,2301.09
2023,2,212405,G,adm,3,6,4820.37
2023,2,212405,G,adm,4,6,3056.74
2023,2,212405,G,adm,5,11,4517.91
2023,2,212405,G,adm,6,19,5434.49
2023,2,212405,G,adm,7,29,6518.79
2023,2,212405,G,adm,8,13,7154.1
2023,2,212405,G,adm,9,8,8162.88
2023,2,212405,G,adm,10,20,10071.6
2023,2,212405,G,deslig,6,12,5765.66
2023,2,212405,G,deslig,7,23,8659.18
2023,2,212405,G,deslig,8,19,7347.97
2023,2,212405,G,deslig,10,13,12930.64
2023,2,212405,H,adm,5,1,2700.0
2023,2,212405,H,adm,6,3,7773.33
2023,2,212405,H,adm,7,5,12000.0
2023,2,212405,H,deslig,7,5,6180.85
2023,2,212405,H,deslig,8,2,9305.0
2023,2,212405,H,deslig,10,6,7710.15
2023,2,212405,J,adm,1,12,7649.73
2023,2,212405,J,adm,2,26,3097.97
2023,2,212405,J,adm,3,37,4473.88
2023,2,212405,J,adm,4,48,4605.75
2023,2,212405,J,adm,5,101,6397.38
2023,2,212405,J,adm,6,101,6248.32
2023,2,212405,J,adm,7,204,7745.24
2023,2,212405,J,adm,8,144,9177.04
2023,2,212405,J,adm,9,161,8829.51
2023,2,212405,J,adm,10,442,10411.65
2023,2,212405,J,deslig,1,10,8662.19
2023,2,212405,J,deslig,2,31,4202.55
2023,2,212405,J,deslig,3,31,5248.22
2023,2,212405,J,deslig,4,60,6015.41
2023,2,212405,J,deslig,5,129,6028.7
2023,2,212405,J,deslig,6,169,6727.69
2023,2,212405,J,deslig,7,249,8111.46
2023,2,212405,J,deslig,8,277,9948.89
2023,2,212405,J,deslig,9,238,9351.2
2023,2,212405,J,deslig,10,695,9202.89
2023,2,212405,K,adm,4,2,7300.0
2023,2,212405,K,adm,5,10,5619.67
2023,2,212405,K,adm,7,24,8330.66
2023,2,212405,K,adm,8,19,8863.92
2023,2,212405,K,adm,9,34,9609.36
2023,2,212405,K,adm,10,258,8430.6
2023,2,212405,K,deslig,5,4,4889.4
2023,2,212405,K,deslig,6,23,7263.27
2023,2,212405,K,deslig,7,31,10120.85
2023,2,212405,K,deslig,8,21,9740.05
2023,2,212405,K,deslig,9,30,8785.48
2023,2,212405,K,deslig,10,382,9948.56
2023,2,212405,M,adm,1,4,1720.5
2023,2,212405,M,adm,4,9,5626.44
2023,2,212405,M,adm,5,21,6464.83
2023,2,212405,M,adm,6,11,6158.91
2023,2,212405,M,adm,7,35,8474.26
2023,2,212405,M,adm,8,9,9474.33
2023,2,212405,M,adm,9,29,9145.94
2023,2,212405,M,adm,10,136,9972.85
2023,2,212405,M,deslig,1,2,6106.23
2023,2,212405,M,deslig,3,6,7016.67
2023,2,212405,M,deslig,4,12,4292.0
2023,2,212405,M,deslig,5,25,7513.78
2023,2,212405,M,deslig,6,21,5509.2
2023,2,212405,M,deslig,8,16,9989.33
2023,2,212405,M,deslig,9,30,9453.41
2023,2,212405,M,deslig,10,123,10153.39
2023,2,212405,N,adm,1,4,7190.5
2023,2,212405,N,adm,2,7,4235.71
2023,2,212405,N,adm,4,2,17750.0
2023,2,212405,N,adm,6,13,5029.8
2023,2,212405,N,adm,7,30,7015.13
2023,2,212405,N,adm,9,17,11546.9
2023,2,212405,N,adm,10,48,7443.69
2023,2,212405,N,deslig,2,6,3455.73
2023,2,212405,N,deslig,3,2,3986.68
2023,2,212405,N,deslig,5,18,6784.5
2023,2,212405,N,deslig,6,19,5824.82
2023,2,212405,N,deslig,7,35,10949.14
2023,2,212405,N,deslig,8,25,6483.49
2023,2,212405,N,deslig,9,24,8877.58
2023,2,212405,N,deslig,10,59,9698.76
2023,2,212405,P,adm,7,6,5700.56
2023,2,212405,P,adm,9,8,10539.76
2023,2,212405,P,deslig,5,3,2195.4
2023,2,212405,P,deslig,7,5,6837.42
2023,2,212405,P,deslig,8,6,13463.26
2023,2,212405,P,deslig,9,4,7322.6
2023,2,212405,Q,adm,4,1,5000.0
2023,2,212405,Q,adm,10,21,8245.37
2023,2,212405,Q,deslig,10,13,10730.36
2023,2,212405,S,adm,3,7,3201.72
2023,2,212405,S,adm,5,3,7746.33
2023,2,212405,S,adm,6,3,7515.16
2023,2,212405,S,adm,7,4,6033.75
2023,2,212405,S,deslig,5,4,2250.66
2023,2,212405,S,deslig,8,1,8107.23
2023,2,212410,C,adm,6,5,6332.28
2023,2,212410,C,adm,9,1,6000.0
2023,2,212410,C,deslig,7,3,3501.2
2023,2,212410,C,deslig,10,2,6750.0
2023,2,212410,F,adm,4,2,2500.0
2023,2,212410,F,deslig,5,2,2550.0
2023,2,212410,F,deslig,10,2,2051.47
2023,2,212410,G,adm,3,5,2479.16
2023,2,212410,G,adm,4,4,2294.56
2023,2,212410,G,adm,6,10,3799.6
2023,2,212410,G,adm,7,16,6580.26
2023,2,212410,G,adm,8,1,3086.0
2023,2,212410,G,adm,10,3,6883.19
2023,2,212410,G,deslig,6,7,4722.8
2023,2,212410,H,adm,1,1,2000.0
2023,2,212410,H,adm,8,3,13156.53
2023,2,212410,H,deslig,6,3,2441.74
2023,2,212410,H,deslig,7,4,2430.92
2023,2,212410,J,adm,2,12,5039.81
2023,2,212410,J,adm,3,6,3225.19
2023,2,212410,J,adm,5,19,3541.64
2023,2,212410,J,adm,6,32,4914.76
2023,2,212410,J,adm,7,19,8671.08
2023,2,212410,J,adm,9,27,6886.38
2023,2,212410,J,adm,10,41,5532.52
2023,2,212410,J,deslig,3,9,3168.38
2023,2,212410,J,deslig,4,13,3910.43
2023,2,212410,J,deslig,5,18,5164.73
2023,2,212410,J,deslig,6,27,6996.62
2023,2,212410,J,deslig,7,42,5512.98
2023,2,212410,J,deslig,8,14,6017.22
2023,2,212410,J,deslig,9,20,9823.23
2023,2,212410,J,deslig,10,26,7310.37
2023,2,212410,K,adm,5,4,6041.03
2023,2,212410,K,adm,7,2,9575.0
2023,2,212410,K,adm,8,5,5048.68
2023,2,212410,K,adm,9,2,6850.0
2023,2,212410,K,adm,10,9,14405.73
2023,2,212410,K,deslig,5,4,2821.2
2023,2,212410,K,deslig,6,5,11965.54
2023,2,212410,K,deslig,7,3,4899.95
2023,2,212410,K,deslig,8,1,8767.74
2023,2,212410,K,deslig,10,10,10971.84
2023,2,212410,M,adm,8,6,7707.71
2023,2,212410,M,deslig,2,2,2487.59
2023,2,212410,M,deslig,4,10,5509.0
2023,2,212410,M,deslig,5,9,5763.81
2023,2,212410,M,deslig,6,6,5487.74
2023,2,212410,M,deslig,9,2,9646.81
2023,2,212410,M,deslig,10,6,8035.9
2023,2,212410,N,adm,3,3,2879.44
2023,2,212410,N,adm,4,3,1994.0
2023,2,212410,N,adm,5,8,2649.34
2023,2,212410,N,adm,9,5,4224.08
2023,2,212410,N,adm,10,18,3038.97
2023,2,212410,N,deslig,2,2,2575.0
2023,2,212410,N,deslig,3,2,1438.33
2023,2,212410,N,deslig,5,10,4229.12
2023,2,212410,N,deslig,6,12,3136.48
2023,2,212410,N,deslig,8,12,4496.9
2023,2,212410,N,deslig,10,19,5671.73
2023,2,212410,P,adm,7,1,3028.19
2023,2,212410,P,deslig,7,1,2900.0
2023,2,212410,P,deslig,9,2,2782.12
2023,2,212410,S,adm,1,4,2675.0
2023,2,212410,S,deslig,5,2,3332.09
2023,2,212425,C,adm,7,1,17440.0
2023,2,212425,C,deslig,10,1,9500.0
2023,2,212425,J,adm,3,2,32065.25
2023,2,212425,J,adm,7,8,13721.56
2023,2,212425,J,adm,8,1,19000.0
2023,2,212425,J,adm,10,5,14690.13
2023,2,212425,J,deslig,5,2,20059.0
2023,2,212425,J,deslig,6,4,10818.85
2023,2,212425,J,deslig,7,5,14610.59
2023,2,212425,J,deslig,10,10,11037.78
2023,2,212425,M,adm,10,8,12237.5
2023,2,212425,M,deslig,10,2,13857.86
2023,2,212425,N,adm,7,2,15000.0
2023,2,203105,C,adm,10,4,5741.37
2023,2,203105,J,adm,5,2,5500.0
2023,2,203105,J,adm,6,1,13250.0
2023,2,203105,M,adm,10,11,9545.45
2023,2,203105,M,deslig,5,2,12292.73
2023,2,203105,M,deslig,10,5,11282.77
2023,2,211205,C,deslig,9,1,7000.0
2023,2,211205,K,adm,8,2,14000.0
2023,2,211205,K,adm,9,3,6631.67
2023,2,211205,K,adm,10,4,8622.3
2023,2,211210,A,adm,7,1,2183.0
2023,2,212205,C,deslig,8,1,7291.99
2023,2,212205,G,deslig,7,1,7809.31
2023,2,212205,J,deslig,1,1,20177.54
2023,2,212205,M,deslig,8,2,13417.6
2023,2,212205,M,deslig,9,4,11645.83
2023,2,212210,J,adm,8,2,6601.0
2023,2,212210,J,deslig,9,3,8114.81
2023,2,212210,M,deslig,8,1,13500.0
2023,2,212215,C,deslig,6,1,12000.0
2023,2,212215,H,deslig,6,1,21900.0
2023,2,212215,J,adm,8,9,14154.24
2023,2,212215,J,adm,9,4,14440.5
2023,2,212215,J,adm,10,10,10378.02
2023,2,212215,J,deslig,5,6,14939.01
2023,2,212215,K,adm,5,2,27856.25
2023,2,212215,K,adm,6,5,14000.0
2023,2,212215,K,adm,7,2,3500.0
2023,2,212215,M,adm,1,1,31575.0
2023,2,212215,M,adm,9,2,26495.78
2023,2,212215,N,adm,4,3,16256.83
2023,2,212215,N,adm,8,3,21456.63
2023,2,212215,N,deslig,9,4,19935.26
2023,2,212305,J,adm,9,8,11118.49
2023,2,212305,K,adm,10,3,13346.24
2023,2,212305,K,deslig,6,1,2509.0
2023,2,212305,M,adm,9,1,5000.0
2023,2,212305,M,adm,10,3,9866.67
2023,2,212305,M,deslig,7,2,7987.36
2023,2,212305,M,deslig,8,1,7651.21
2023,2,212305,N,deslig,10,6,3392.52
2023,2,212405,C,adm,5,6,6067.31
2023,2,212405,C,adm,8,16,6243.96
2023,2,212405,C,adm,9,14,10484.99
2023,2,212405,C,deslig,6,9,5031.97
2023,2,212405,E,deslig,8,1,19268.44
2023,2,212405,F,deslig,7,2,9452.51
2023,2,212405,F,deslig,9,5,6397.45
2023,2,212405,F,deslig,10,3,2994.95
2023,2,212405,G,deslig,2,7,2826.44
2023,2,212405,G,deslig,3,11,3734.78
2023,2,212405,G,deslig,4,11,3485.38
2023,2,212405,G,deslig,5,15,7249.84
2023,2,212405,G,deslig,9,15,8413.8
2023,2,212405,H,adm,8,6,7264.39
2023,2,212405,H,deslig,6,3,9553.61
2023,2,212405,K,adm,2,4,11250.0
2023,2,212405,K,adm,6,16,9706.99
2023,2,212405,K,deslig,4,7,5635.87
2023,2,212405,L,deslig,10,5,12582.1
2023,2,212405,N,adm,5,17,4830.9
2023,2,212405,N,adm,8,17,7937.35
2023,2,212405,N,deslig,1,3,3606.67
2023,2,212405,N,deslig,4,6,4001.38
2023,2,212405,O,adm,10,3,5216.54
2023,2,212405,Q,deslig,5,2,3760.04
2023,2,212405,Q,deslig,7,2,5192.82
2023,2,212405,Q,deslig,8,3,6161.0
2023,2,212405,S,deslig,2,3,4188.09
2023,2,212405,S,deslig,3,3,4767.0
2023,2,212410,A,adm,9,1,6204.0
2023,2,212410,C,adm,3,1,1304.0
2023,2,212410,C,adm,7,3,3000.0
2023,2,212410,C,adm,8,5,4196.4
2023,2,212410,C,deslig,6,1,3726.1
2023,2,212410,C,deslig,8,4,9414.6
2023,2,212410,C,deslig,9,2,5580.91
2023,2,212410,D,deslig,10,1,8277.99
2023,2,212410,F,deslig,8,3,3369.43
2023,2,212410,F,deslig,9,1,2350.32
2023,2,212410,G,adm,1,3,9266.67
2023,2,212410,G,deslig,4,6,2817.8
2023,2,212410,G,deslig,5,11,4205.21
2023,2,212410,G,deslig,7,2,3568.46
2023,2,212410,J,adm,1,4,4775.0
2023,2,212410,J,adm,4,14,5437.74
2023,2,212410,J,adm,8,16,6255.33
2023,2,212410,J,deslig,2,3,3533.33
2023,2,212410,L,deslig,3,1,1700.0
2023,2,212410,M,adm,5,7,4024.34
2023,2,212410,M,adm,6,5,4190.0
2023,2,212410,M,adm,7,3,8471.23
2023,2,212410,M,adm,10,24,4569.83
2023,2,212410,M,deslig,7,6,5588.41
2023,2,212410,M,deslig,8,6,6430.94
2023,2,212410,N,deslig,1,2,2436.25
2023,2,212410,N,deslig,7,2,4606.51
2023,2,212410,P,deslig,5,2,1856.0
2023,2,212410,Q,adm,8,1,7978.84
2023,2,212410,Q,adm,10,2,6195.21
2023,2,212410,Q,deslig,3,1,1844.0
2023,2,212410,S,adm,5,5,3472.92
2023,2,212425,C,adm,9,1,14000.0
2023,2,212425,J,adm,2,2,10500.0
2023,2,212425,J,adm,6,2,12400.0
2023,2,212425,J,adm,9,4,12648.91
2023,2,212425,J,deslig,8,1,18088.95
2023,2,212425,K,adm,5,1,8235.0
2023,2,203105,C,deslig,8,1,5490.0
2023,2,203105,F,deslig,7,1,8796.9
2023,2,203105,G,deslig,4,2,5765.8
2023,2,203105,J,adm,7,1,10000.0
2023,2,203105,J,deslig,9,1,20036.02
2023,2,203105,N,deslig,8,2,9619.4
2023,2,203105,Q,deslig,7,1,6578.0
2023,2,211205,K,deslig,9,1,10000.0
2023,2,211205,M,deslig,5,2,2575.14
2023,2,211205,N,adm,7,1,4000.0
2023,2,211205,Q,adm,8,1,6573.0
2023,2,211215,G,deslig,6,1,4000.0
2023,2,212205,C,deslig,3,1,14954.64
2023,2,212205,F,deslig,9,1,9000.0
2023,2,212205,G,adm,9,3,15000.0
2023,2,212205,H,deslig,10,2,3657.72
2023,2,212205,J,adm,10,5,5420.0
2023,2,212205,K,adm,6,2,7700.0
2023,2,212205,N,deslig,8,1,20729.38
2023,2,212215,C,deslig,9,1,19000.0
2023,2,212215,G,deslig,5,1,3500.0
2023,2,212215,J,adm,4,4,12750.0
2023,2,212215,J,deslig,3,1,13000.0
2023,2,212215,K,deslig,6,3,8904.27
2023,2,212215,L,deslig,10,1,11698.02
2023,2,212215,M,adm,6,5,10100.0
2023,2,212215,M,adm,10,2,11300.0
2023,2,212215,M,deslig,5,2,14825.9
2023,2,212215,N,adm,7,5,21833.33
2023,2,212215,N,deslig,8,4,43575.86
2023,2,212305,C,adm,10,1,12500.0
2023,2,212305,G,deslig,10,1,8826.07
2023,2,212305,J,adm,7,8,3413.48
2023,2,212305,J,deslig,3,2,8577.09
2023,2,212305,J,deslig,5,3,5931.89
2023,2,212305,L,adm,10,3,15456.67
2023,2,212305,N,deslig,1,1,5174.68
2023,2,212305,N,deslig,7,2,7851.21
2023,2,212305,Q,adm,10,3,8792.94
2023,2,212405,C,adm,4,5,2902.0
2023,2,212405,C,deslig,9,5,11059.21
2023,2,212405,D,adm,7,2,8500.0
2023,2,212405,D,adm,8,2,8171.84
2023,2,212405,D,adm,9,2,6250.0
2023,2,212405,H,deslig,4,1,2000.0
2023,2,212405,K,deslig,3,4,11125.63
2023,2,212405,L,adm,1,1,2990.0
2023,2,212405,L,adm,10,7,11322.86
2023,2,212405,M,adm,2,6,8666.13
2023,2,212405,M,adm,3,2,6339.5
2023,2,212405,M,deslig,7,18,6805.57
2023,2,212405,N,adm,3,2,2993.67
2023,2,212405,O,adm,7,1,8199.66
2023,2,212405,P,adm,8,6,9295.05
2023,2,212405,P,deslig,2,1,2612.74
2023,2,212405,Q,adm,9,4,8261.44
2023,2,212405,Q,deslig,9,3,4446.43
2023,2,212405,S,adm,4,1,3600.0
2023,2,212410,A,deslig,6,1,2542.04
2023,2,212410,C,adm,5,1,3319.68
2023,2,212410,C,deslig,5,1,1950.23
2023,2,212410,D,adm,7,1,3985.0
2023,2,212410,E,adm,3,1,1900.0
2023,2,212410,F,adm,1,1,2500.0
2023,2,212410,G,adm,5,6,3666.67
2023,2,212410,G,adm,9,1,5356.0
2023,2,212410,I,adm,6,1,5000.0
2023,2,212410,K,adm,6,1,16000.0
2023,2,212410,L,adm,6,2,1619.97
2023,2,212410,N,adm,6,9,2339.48
2023,2,212410,S,adm,3,1,6000.0
2023,2,212410,S,deslig,4,1,4500.0
2023,2,212410,S,deslig,6,1,5600.0
2023,2,212425,C,adm,10,1,13500.0
2023,2,212425,G,adm,4,1,8000.0
2023,2,212425,J,adm,4,2,13016.73
2023,2,212425,J,adm,5,1,25384.62
2023,2,212425,K,adm,4,1,12000.0
2023,2,212425,N,adm,8,1,50230.77
2023,2,212425,P,adm,10,2,22500.0
2023,2,212425,Q,adm,7,1,18000.0
2023,2,203105,J,adm,3,1,9800.0
2023,2,203105,K,adm,5,1,4600.0
2023,2,203105,M,adm,5,1,9000.0
2023,2,203105,M,adm,8,3,15960.59
2023,2,203105,M,deslig,8,1,8816.29
2023,2,203105,S,adm,5,1,4500.0
2023,2,211205,J,adm,7,3,12166.67
2023,2,211205,M,adm,8,1,7500.0
2023,2,211205,M,deslig,7,1,9400.0
2023,2,211205,R,adm,9,2,2883.5
2023,2,212205,C,adm,8,1,14403.0
2023,2,212205,G,adm,5,1,1600.0
2023,2,212205,G,adm,10,1,35000.0
2023,2,212205,K,adm,7,1,5000.0
2023,2,212205,K,adm,10,4,23136.25
2023,2,212205,K,deslig,6,6,15300.0
2023,2,212205,K,deslig,7,2,11957.35
2023,2,212205,L,deslig,6,1,13000.0
2023,2,212210,J,adm,7,1,7000.0
2023,2,212215,M,deslig,2,1,10640.0
2023,2,212215,N,adm,10,3,17833.33
2023,2,212215,N,deslig,10,2,12028.5
2023,2,212215,Q,adm,7,1,7925.0
2023,2,212305,C,adm,3,1,3000.0
2023,2,212305,H,deslig,10,1,5003.42
2023,2,212305,J,adm,6,2,4000.0
2023,2,212305,J,adm,10,4,8912.5
2023,2,212305,K,adm,9,1,5900.0
2023,2,212305,M,adm,6,1,7962.78
2023,2,212305,N,adm,9,4,7451.56
2023,2,212405,G,adm,2,5,2534.3
2023,2,212405,I,adm,8,1,5800.0
2023,2,212405,P,adm,3,3,3363.47
2023,2,212405,P,adm,5,1,9000.0
2023,2,212405,P,adm,6,4,4497.5
2023,2,212405,Q,adm,6,2,8500.0
2023,2,212405,Q,adm,8,2,6861.9
2023,2,212405,S,deslig,1,1,7000.0
2023,2,212405,S,deslig,6,6,15147.32
2023,2,212410,C,adm,4,1,2200.0
2023,2,212410,F,adm,5,1,3312.0
2023,2,212410,G,adm,2,4,4794.06
2023,2,212410,G,deslig,2,1,3771.0
2023,2,212410,L,deslig,10,1,6759.61
2023,2,212410,M,adm,4,5,4090.0
2023,2,212410,N,adm,8,4,2545.96
2023,2,212410,N,deslig,9,1,1184.0
