ano,mes,cbo4,mov,n,sal_medio
2025,9,6420,adm,172,2679.76
2025,9,6420,deslig,106,2645.64
2025,9,6430,adm,36,2508.51
2025,9,6430,deslig,51,2307.78
2025,9,7101,adm,8,4655.71
2025,9,7101,deslig,17,5581.93
2025,9,7102,adm,1470,5621.34
2025,9,7102,deslig,1543,4667.26
2025,9,7111,adm,41,2688.78
2025,9,7111,deslig,23,2608.84
2025,9,7112,adm,199,3142.95
2025,9,7112,deslig,204,3033.12
2025,9,7113,adm,106,2897.17
2025,9,7113,deslig,108,2569.6
2025,9,7121,adm,36,2163.26
2025,9,7121,deslig,24,2188.54
2025,9,7122,adm,184,2649.5
2025,9,7122,deslig,168,2593.21
2025,9,7151,adm,1556,3318.35
2025,9,7151,deslig,1681,4157.38
2025,9,7152,adm,7123,2799.02
2025,9,7152,deslig,7210,2776.0
2025,9,7153,adm,1912,3018.29
2025,9,7153,deslig,1900,2699.08
2025,9,7154,adm,306,2662.6
2025,9,7154,deslig,341,2664.76
2025,9,7155,adm,3272,2804.09
2025,9,7155,deslig,3601,2917.66
2025,9,7156,adm,2607,2690.38
2025,9,7156,deslig,2497,3099.49
2025,9,7157,adm,345,2949.97
2025,9,7157,deslig,349,2779.59
2025,9,7161,adm,55,2709.84
2025,9,7161,deslig,50,2739.43
2025,9,7162,adm,53,2570.95
2025,9,7162,deslig,40,2558.89
2025,9,7163,adm,317,2284.12
2025,9,7163,deslig,299,2254.41
2025,9,7164,adm,991,2608.26
2025,9,7164,deslig,932,2609.04
2025,9,7165,adm,819,3209.14
2025,9,7165,deslig,744,2636.95
2025,9,7166,adm,2241,2609.47
2025,9,7166,deslig,1987,2581.47
2025,9,7170,adm,18147,2514.77
2025,9,7170,deslig,15095,2557.15
2025,9,7201,adm,258,5221.1
2025,9,7201,deslig,191,5629.53
2025,9,7202,adm,34,5375.95
2025,9,7202,deslig,92,7244.85
2025,9,7211,adm,174,3985.15
2025,9,7211,deslig,200,4295.01
2025,9,7212,adm,1680,3721.48
2025,9,7212,deslig,1947,4297.6
2025,9,7213,adm,210,2500.69
2025,9,7213,deslig,223,2763.46
2025,9,7214,adm,670,3142.31
2025,9,7214,deslig,722,5345.64
2025,9,7221,adm,39,2604.81
2025,9,7221,deslig,26,3260.94
2025,9,7222,adm,360,2249.38
2025,9,7222,deslig,348,2540.14
2025,9,7223,adm,122,2303.81
2025,9,7223,deslig,122,2710.73
2025,9,7224,adm,54,2585.48
2025,9,7224,deslig,69,3070.05
2025,9,7231,adm,79,2013.47
2025,9,7231,deslig,57,3200.9
2025,9,7232,adm,226,2346.33
2025,9,7232,deslig,206,2551.38
2025,9,7233,adm,786,2693.2
2025,9,7233,deslig,1005,2939.81
2025,9,7241,adm,2312,2986.55
2025,9,7241,deslig,2062,2986.63
2025,9,7242,adm,2234,2686.1
2025,9,7242,deslig,2059,3163.74
2025,9,7243,adm,2878,4087.22
2025,9,7243,deslig,2962,4187.87
2025,9,7244,adm,2770,3167.16
2025,9,7244,deslig,2452,5082.24
2025,9,7245,adm,580,2523.37
2025,9,7245,deslig,676,2760.79
2025,9,7246,adm,6,2828.36
2025,9,7246,deslig,13,2737.3
2025,9,7250,adm,350,2630.84
2025,9,7250,deslig,342,2742.5
2025,9,7251,adm,593,2332.3
2025,9,7251,deslig,565,2477.58
2025,9,7252,adm,638,2927.82
2025,9,7252,deslig,689,3097.09
2025,9,7253,adm,48,2647.48
2025,9,7253,deslig,63,3412.96
2025,9,7254,adm,35,2802.24
2025,9,7254,deslig,70,3554.09
2025,9,7255,adm,314,4017.16
2025,9,7255,deslig,182,3240.36
2025,9,7256,adm,29,2955.77
2025,9,7256,deslig,15,3839.91
2025,9,7257,adm,251,2682.47
2025,9,7257,deslig,276,2711.77
2025,9,7301,adm,79,5079.77
2025,9,7301,deslig,103,4901.81
2025,9,7311,adm,1737,2432.49
2025,9,7311,deslig,1364,2533.24
2025,9,7312,adm,59,1885.98
2025,9,7312,deslig,35,1992.28
2025,9,7313,adm,362,1962.82
2025,9,7313,deslig,434,1968.73
2025,9,7321,adm,1900,2031.62
2025,9,7321,deslig,1469,2137.58
2025,9,7401,adm,5,8531.4
2025,9,7401,deslig,4,5281.0
2025,9,7411,adm,79,12900.39
2025,9,7411,deslig,86,19738.69
2025,9,7421,adm,17,2146.89
2025,9,7421,deslig,19,2381.08
2025,9,7501,adm,1,2500.0
2025,9,7501,deslig,3,4377.76
2025,9,7502,adm,2,4465.52
2025,9,7502,deslig,7,3754.15
2025,9,7510,adm,42,2159.97
2025,9,7510,deslig,32,2381.11
2025,9,7511,adm,77,2269.72
2025,9,7511,deslig,91,2133.18
2025,9,7521,adm,10,2954.55
2025,9,7521,deslig,11,3456.49
2025,9,7522,adm,58,2408.38
2025,9,7522,deslig,50,2337.03
2025,9,7523,adm,469,2452.95
2025,9,7523,deslig,501,2645.67
2025,9,7524,adm,45,2046.11
2025,9,7524,deslig,51,2777.87
2025,9,7601,adm,36,3044.36
2025,9,7601,deslig,60,3376.4
2025,9,7602,deslig,1,2800.6
2025,9,7603,adm,63,3140.09
2025,9,7603,deslig,81,3061.18
2025,9,7604,adm,21,3757.74
2025,9,7604,deslig,31,4061.79
2025,9,7605,adm,15,3746.53
2025,9,7605,deslig,20,4628.26
2025,9,7606,adm,22,3932.84
2025,9,7606,deslig,37,5833.46
2025,9,7610,adm,477,1959.8
2025,9,7610,deslig,353,2040.46
2025,9,7611,adm,16,1979.13
2025,9,7611,deslig,10,1870.08
2025,9,7612,adm,164,2022.05
2025,9,7612,deslig,180,2130.04
2025,9,7613,adm,384,2280.04
2025,9,7613,deslig,388,2331.13
2025,9,7614,adm,195,2170.35
2025,9,7614,deslig,173,2214.38
2025,9,7618,adm,304,2016.57
2025,9,7618,deslig,214,2108.51
2025,9,7620,adm,115,1882.0
2025,9,7620,deslig,110,1930.82
2025,9,7621,adm,4,2484.95
2025,9,7621,deslig,4,2544.15
2025,9,7622,adm,23,2581.52
2025,9,7622,deslig,24,2400.89
2025,9,7623,adm,22,2104.15
2025,9,7623,deslig,28,2292.26
2025,9,7630,adm,340,2199.48
2025,9,7630,deslig,293,2291.55
2025,9,7631,adm,2184,2002.65
2025,9,7631,deslig,1831,1952.37
2025,9,7632,adm,2262,2220.66
2025,9,7632,deslig,2209,2546.75
2025,9,7633,adm,443,2073.92
2025,9,7633,deslig,379,2124.41
2025,9,7640,adm,271,1909.44
2025,9,7640,deslig,175,1972.92
2025,9,7641,adm,405,2186.19
2025,9,7641,deslig,333,2187.95
2025,9,7642,adm,196,2386.65
2025,9,7642,deslig,192,2331.78
2025,9,7643,adm,165,2185.85
2025,9,7643,deslig,182,2184.85
2025,9,7650,adm,25,1882.09
2025,9,7650,deslig,9,2036.24
2025,9,7651,adm,61,2200.33
2025,9,7651,deslig,86,2414.51
2025,9,7652,adm,226,2335.45
2025,9,7652,deslig,260,4645.28
2025,9,7653,adm,42,2146.14
2025,9,7653,deslig,52,2213.12
2025,9,7654,adm,67,1975.02
2025,9,7654,deslig,47,2024.27
2025,9,7661,adm,188,2428.72
2025,9,7661,deslig,191,2689.17
2025,9,7662,adm,395,2915.54
2025,9,7662,deslig,493,2919.79
2025,9,7663,adm,518,2600.67
2025,9,7663,deslig,581,2749.04
2025,9,7664,adm,11,2593.32
2025,9,7664,deslig,10,3256.32
2025,9,7681,adm,23,2146.69
2025,9,7681,deslig,31,2259.32
2025,9,7682,adm,9,2197.13
2025,9,7682,deslig,10,2219.87
2025,9,7683,adm,166,2145.68
2025,9,7683,deslig,130,2364.88
2025,9,7686,adm,5,2184.88
2025,9,7686,deslig,15,2457.62
2025,9,7687,adm,8,2125.38
2025,9,7687,deslig,9,2122.33
2025,9,7701,adm,44,3583.07
2025,9,7701,deslig,74,4310.84
2025,9,7711,adm,1077,2465.36
2025,9,7711,deslig,1030,2509.71
2025,9,7721,adm,72,1962.3
2025,9,7721,deslig,88,2063.66
2025,9,7731,adm,152,2052.67
2025,9,7731,deslig,183,2146.75
2025,9,7732,adm,10,2234.39
2025,9,7732,deslig,11,2468.16
2025,9,7733,adm,183,2241.88
2025,9,7733,deslig,180,4909.47
2025,9,7734,adm,44,2400.72
2025,9,7734,deslig,81,2286.1
2025,9,7735,adm,36,2743.4
2025,9,7735,deslig,45,2762.5
2025,9,7741,adm,873,5737.42
2025,9,7741,deslig,752,4715.52
2025,9,7751,adm,42,2590.48
2025,9,7751,deslig,36,2311.84
2025,9,7764,adm,26,1904.25
2025,9,7764,deslig,23,1921.06
2025,9,7771,deslig,1,2659.8
2025,9,7772,adm,5,2387.69
2025,9,7772,deslig,8,2539.14
2025,9,7801,adm,26,3335.01
2025,9,7801,deslig,34,3428.21
2025,9,7811,adm,44,2984.22
2025,9,7811,deslig,31,3106.95
2025,9,7813,adm,19,2481.02
2025,9,7813,deslig,35,2672.74
2025,9,7817,adm,10,2523.0
2025,9,7817,deslig,5,2273.75
2025,9,7821,adm,649,3394.24
2025,9,7821,deslig,562,3194.16
2025,9,7822,adm,1942,3166.66
2025,9,7822,deslig,2260,3363.54
2025,9,7823,adm,3865,2459.42
2025,9,7823,deslig,3606,2455.9
2025,9,7824,adm,2199,3294.16
2025,9,7824,deslig,2239,3431.61
2025,9,7825,adm,12188,4066.67
2025,9,7825,deslig,12044,3554.11
2025,9,7826,adm,52,2695.7
2025,9,7826,deslig,19,3908.92
2025,9,7827,adm,74,2686.19
2025,9,7827,deslig,56,3386.75
2025,9,7828,adm,4,2465.66
2025,9,7828,deslig,10,2792.73
2025,9,7831,adm,228,2179.52
2025,9,7831,deslig,180,4090.08
2025,9,7832,adm,8458,2111.4
2025,9,7832,deslig,7121,2045.49
2025,9,7841,adm,4718,1863.85
2025,9,7841,deslig,4119,1917.57
2025,9,7842,adm,29823,2334.18
2025,9,7842,deslig,23659,2258.46
2025,9,7911,adm,20,2013.12
2025,9,7911,deslig,22,2335.32
2025,9,8101,adm,32,4990.66
2025,9,8101,deslig,43,6139.35
2025,9,8102,adm,39,5894.54
2025,9,8102,deslig,54,5022.66
2025,9,8103,adm,17,6824.63
2025,9,8103,deslig,25,7203.77
2025,9,8110,adm,37,2574.96
2025,9,8110,deslig,25,2722.54
2025,9,8111,adm,170,5219.35
2025,9,8111,deslig,153,2667.98
2025,9,8112,adm,9,2658.65
2025,9,8112,deslig,5,2742.63
2025,9,8113,adm,25,2281.98
2025,9,8113,deslig,26,40109.5
2025,9,8114,adm,42,22646.82
2025,9,8114,deslig,56,3069.9
2025,9,8115,adm,4,1988.59
2025,9,8115,deslig,4,3007.16
2025,9,8116,adm,8,2397.15
2025,9,8116,deslig,11,3082.04
2025,9,8117,adm,1332,2366.34
2025,9,8117,deslig,1262,2513.98
2025,9,8118,adm,157,2523.63
2025,9,8118,deslig,184,2773.84
2025,9,8121,adm,2,2009.51
2025,9,8121,deslig,2,2053.64
2025,9,8131,adm,811,3681.65
2025,9,8131,deslig,745,2688.63
2025,9,8181,adm,324,2439.07
2025,9,8181,deslig,268,2483.49
2025,9,8201,adm,6,5547.28
2025,9,8201,deslig,11,9097.29
2025,9,8202,adm,14,6406.64
2025,9,8202,deslig,34,5459.71
2025,9,8211,adm,37,2405.64
2025,9,8211,deslig,23,2189.01
2025,9,8212,adm,85,2481.28
2025,9,8212,deslig,105,2763.9
2025,9,8213,adm,86,8082.98
2025,9,8213,deslig,87,8123.3
2025,9,8214,adm,791,2469.11
2025,9,8214,deslig,863,2633.64
2025,9,8221,adm,25,3004.31
2025,9,8221,deslig,30,3135.4
2025,9,8231,adm,19,2564.27
2025,9,8231,deslig,30,3110.64
2025,9,8232,adm,98,2379.67
2025,9,8232,deslig,117,3054.24
2025,9,8233,adm,323,2208.11
2025,9,8233,deslig,316,2272.26
2025,9,8281,adm,132,2115.29
2025,9,8281,deslig,107,2054.18
2025,9,8301,adm,10,4293.99
2025,9,8301,deslig,15,5619.4
2025,9,8311,adm,23,2827.49
2025,9,8311,deslig,16,4296.48
2025,9,8321,adm,114,2668.02
2025,9,8321,deslig,173,3058.78
2025,9,8331,adm,145,2408.64
2025,9,8331,deslig,155,2488.66
2025,9,8332,adm,59,2114.11
2025,9,8332,deslig,31,1989.01
2025,9,8401,adm,131,5099.47
2025,9,8401,deslig,171,14507.09
2025,9,8411,adm,61,2152.02
2025,9,8411,deslig,70,2397.56
2025,9,8413,adm,97,38063.03
2025,9,8413,deslig,121,9486.47
2025,9,8414,adm,830,2074.12
2025,9,8414,deslig,810,2113.33
2025,9,8415,adm,92,2165.62
2025,9,8415,deslig,97,2449.83
2025,9,8416,adm,6,2443.4
2025,9,8416,deslig,7,2137.35
2025,9,8417,adm,47,2210.49
2025,9,8417,deslig,56,2452.12
2025,9,8418,adm,271,2276.35
2025,9,8418,deslig,391,2469.33
2025,9,8421,adm,5,1841.09
2025,9,8421,deslig,10,2154.01
2025,9,8481,adm,75,2342.55
2025,9,8481,deslig,84,2426.12
2025,9,8482,adm,14,2030.26
2025,9,8482,deslig,11,2356.24
2025,9,8483,adm,1803,2422.23
2025,9,8483,deslig,1826,2416.28
2025,9,8484,adm,9,2312.04
2025,9,8484,deslig,25,2083.57
2025,9,8485,adm,5655,2298.7
2025,9,8485,deslig,5454,2255.6
2025,9,8486,adm,5,1960.03
2025,9,8486,deslig,1,1960.03
2025,9,8601,adm,79,4867.7
2025,9,8601,deslig,137,5616.76
2025,9,8611,adm,26,23203.99
2025,9,8611,deslig,19,3620.8
2025,9,8612,adm,2,3999.0
2025,9,8612,deslig,3,3474.82
2025,9,8621,adm,2076,2360.02
2025,9,8621,deslig,2494,5333.36
2025,9,8622,adm,23,2446.95
2025,9,8622,deslig,21,2675.64
2025,9,8623,adm,154,2386.56
2025,9,8623,deslig,144,5780.19
2025,9,8624,adm,28,2723.82
2025,9,8624,deslig,19,2699.68
2025,9,8625,adm,63,2276.97
2025,9,8625,deslig,56,2189.04
2025,9,9101,adm,146,5521.62
2025,9,9101,deslig,274,5313.55
2025,9,9102,adm,73,4618.24
2025,9,9102,deslig,101,5505.0
2025,9,9109,adm,12,2887.07
2025,9,9109,deslig,20,2739.35
2025,9,9111,adm,152,2598.05
2025,9,9111,deslig,164,2898.47
2025,9,9112,adm,600,2198.45
2025,9,9112,deslig,587,2317.7
2025,9,9113,adm,1756,5677.37
2025,9,9113,deslig,1949,5386.25
2025,9,9131,adm,301,8487.53
2025,9,9131,deslig,350,11879.6
2025,9,9141,adm,52,4695.75
2025,9,9141,deslig,27,4321.09
2025,9,9142,adm,4,3047.68
2025,9,9142,deslig,5,2335.03
2025,9,9143,adm,51,2152.59
2025,9,9143,deslig,42,2374.47
2025,9,9144,adm,3028,2970.46
2025,9,9144,deslig,2965,2508.06
2025,9,9151,adm,57,3178.29
2025,9,9151,deslig,34,3358.7
2025,9,9152,adm,3,2152.01
2025,9,9152,deslig,1,1829.1
2025,9,9153,adm,85,3833.06
2025,9,9153,deslig,67,4089.26
2025,9,9191,adm,239,2292.61
2025,9,9191,deslig,244,2422.23
2025,9,9192,adm,98,2491.27
2025,9,9192,deslig,85,2532.18
2025,9,9193,adm,63,2246.72
2025,9,9193,deslig,57,2229.38
2025,9,9501,adm,155,5447.7
2025,9,9501,deslig,200,5224.45
2025,9,9502,adm,13,3124.41
2025,9,9502,deslig,9,3246.16
2025,9,9503,adm,41,8147.87
2025,9,9503,deslig,49,8005.87
2025,9,9511,adm,1004,3182.1
2025,9,9511,deslig,1004,3289.08
2025,9,9513,adm,1188,2130.91
2025,9,9513,deslig,1061,2168.01
2025,9,9531,adm,234,2951.14
2025,9,9531,deslig,259,5568.75
2025,9,9541,adm,310,2931.94
2025,9,9541,deslig,253,3170.24
2025,9,9542,adm,51,1660.71
2025,9,9542,deslig,19,2080.66
2025,9,9543,adm,7,2254.58
2025,9,9543,deslig,5,2559.12
2025,9,9911,adm,177,2100.76
2025,9,9911,deslig,117,2058.7
2025,9,9912,adm,11,1846.29
2025,9,9912,deslig,14,2048.84
2025,9,9913,adm,418,2773.29
2025,9,9913,deslig,402,2794.76
2025,9,9921,adm,439,4175.69
2025,9,9921,deslig,395,3415.37
2025,9,9922,adm,2111,1934.94
2025,9,9922,deslig,2059,2034.83
2025,9,9999,adm,188,2412.91
2025,9,9999,deslig,3,546.67
2025,10,1010,adm,7,3770.47
2025,10,1010,deslig,4,2605.36
2025,10,1011,adm,1,1940.0
2025,10,1031,adm,6,10413.96
2025,10,1031,deslig,2,10508.33
2025,10,1111,adm,1,1912.0
2025,10,1111,deslig,3,2360.4
2025,10,1112,adm,17,2136.17
2025,10,1112,deslig,12,2755.52
2025,10,1114,adm,47,3584.64
2025,10,1114,deslig,33,6685.15
2025,10,1115,adm,115,5291.57
2025,10,1115,deslig,115,5188.31
2025,10,1130,deslig,2,1872.4
2025,10,1141,adm,1,1804.0
2025,10,1142,adm,4,6631.97
2025,10,1142,deslig,2,2564.1
2025,10,1143,adm,1,7964.0
2025,10,1144,adm,1,5800.0
2025,10,1144,deslig,3,4931.37
2025,10,1210,adm,88,40963.41
2025,10,1210,deslig,134,34136.75
2025,10,1221,deslig,3,50378.3
2025,10,1222,adm,9,43778.33
2025,10,1222,deslig,7,33660.52
2025,10,1223,adm,6,39051.03
2025,10,1223,deslig,3,49999.66
2025,10,1224,adm,15,28831.29
2025,10,1224,deslig,17,31182.72
2025,10,1225,adm,8,4004.67
2025,10,1225,deslig,11,20237.69
2025,10,1226,adm,5,32221.05
2025,10,1226,deslig,19,25029.97
2025,10,1227,adm,17,62092.77
2025,10,1227,deslig,24,33114.19
2025,10,1231,adm,114,30066.68
2025,10,1231,deslig,178,33269.82
2025,10,1232,adm,12,49637.84
2025,10,1232,deslig,15,45460.74
2025,10,1233,adm,128,41378.97
2025,10,1233,deslig,198,40492.66
2025,10,1234,adm,8,36901.87
2025,10,1234,deslig,12,36590.63
2025,10,1236,adm,29,53348.15
2025,10,1236,deslig,43,38432.88
2025,10,1237,adm,8,34171.79
2025,10,1237,deslig,15,38575.0
2025,10,1238,adm,4,3210.2
2025,10,1238,deslig,6,12725.15
2025,10,1311,adm,53,9011.54
2025,10,1311,deslig,101,8816.21
2025,10,1312,adm,122,14355.4
2025,10,1312,deslig,144,12815.65
2025,10,1313,adm,82,5011.7
2025,10,1313,deslig,151,5981.03
2025,10,1411,adm,41,6687.56
2025,10,1411,deslig,62,5880.01
2025,10,1412,adm,507,8629.1
2025,10,1412,deslig,606,7841.68
2025,10,1413,adm,132,9416.27
2025,10,1413,deslig,151,10290.34
2025,10,1414,adm,1957,3053.92
2025,10,1414,deslig,2599,3306.17
2025,10,1415,adm,753,3516.46
2025,10,1415,deslig,989,3492.37
2025,10,1416,adm,317,9976.85
2025,10,1416,deslig,439,9184.41
2025,10,1417,adm,140,13956.43
2025,10,1417,deslig,203,14818.51
2025,10,1418,adm,7,11290.0
2025,10,1418,deslig,6,10628.25
2025,10,1421,adm,2302,9189.32
2025,10,1421,deslig,2757,9440.25
2025,10,1422,adm,351,12090.85
2025,10,1422,deslig,519,10795.49
2025,10,1423,adm,7753,7539.78
2025,10,1423,deslig,8250,7736.17
2025,10,1424,adm,179,11813.4
2025,10,1424,deslig,240,10992.39
2025,10,1425,adm,781,17475.3
2025,10,1425,deslig,942,15774.26
2025,10,1426,adm,174,17383.77
2025,10,1426,deslig,220,16691.16
2025,10,1427,adm,214,10947.14
2025,10,1427,deslig,286,16369.03
2025,10,2011,adm,8,8634.23
2025,10,2011,deslig,5,7143.54
2025,10,2012,adm,7,4122.0
2025,10,2012,deslig,1,4859.0
2025,10,2021,adm,37,10354.16
2025,10,2021,deslig,39,7652.6
2025,10,2030,adm,19,7335.02
2025,10,2030,deslig,9,5349.82
2025,10,2031,adm,90,10295.48
2025,10,2031,deslig,64,9411.65
2025,10,2032,adm,92,10398.21
2025,10,2032,deslig,91,12304.03
2025,10,2033,adm,107,9213.88
2025,10,2033,deslig,64,10665.56
2025,10,2034,adm,25,11037.91
2025,10,2034,deslig,13,11434.58
2025,10,2035,adm,4,15307.05
2025,10,2035,deslig,7,10948.53
2025,10,2041,adm,1,6223.0
2025,10,2041,deslig,1,6000.0
2025,10,2111,adm,137,9198.18
2025,10,2111,deslig,82,8287.81
2025,10,2112,adm,120,10484.61
2025,10,2112,deslig,100,11014.93
2025,10,2121,deslig,1,3000.0
2025,10,2122,adm,456,14351.91
2025,10,2122,deslig,409,15129.96
2025,10,2123,adm,549,9106.22
2025,10,2123,deslig,569,9094.89
2025,10,2124,adm,6212,7823.35
2025,10,2124,deslig,5713,7546.1
2025,10,2131,adm,2,4247.49
2025,10,2131,deslig,2,12942.39
2025,10,2132,adm,35,7401.51
2025,10,2132,deslig,42,7882.25
2025,10,2133,adm,9,6857.24
2025,10,2133,deslig,2,9398.3
2025,10,2134,adm,9,10455.72
2025,10,2134,deslig,11,8373.83
2025,10,2140,adm,37,7030.87
2025,10,2140,deslig,36,8429.81
2025,10,2141,adm,83,6910.55
2025,10,2141,deslig,102,6894.03
2025,10,2142,adm,320,9006.87
2025,10,2142,deslig,365,9452.01
2025,10,2143,adm,142,10645.19
2025,10,2143,deslig,186,10138.22
2025,10,2144,adm,113,11796.92
2025,10,2144,deslig,114,12716.94
2025,10,2145,adm,15,13617.84
2025,10,2145,deslig,31,11517.08
2025,10,2146,adm,9,7011.08
2025,10,2146,deslig,12,8573.18
2025,10,2147,adm,1,12002.0
2025,10,2147,deslig,1,12000.0
2025,10,2148,adm,1,4300.0
2025,10,2148,deslig,5,6879.3
2025,10,2149,adm,339,8977.14
2025,10,2149,deslig,331,18922.95
2025,10,2151,adm,11,3890.0
2025,10,2151,deslig,10,5409.06
2025,10,2152,adm,2,9351.43
2025,10,2153,adm,74,7612.67
2025,10,2153,deslig,65,7688.55
2025,10,2211,adm,42,4688.18
2025,10,2211,deslig,47,4707.72
2025,10,2212,adm,217,3632.54
2025,10,2212,deslig,240,3874.97
2025,10,2221,adm,83,12410.53
2025,10,2221,deslig,67,14642.03
2025,10,2222,adm,3,4933.33
2025,10,2222,deslig,2,10867.88
2025,10,2232,adm,43,9325.58
2025,10,2232,deslig,69,8089.21
2025,10,2233,adm,48,5857.61
2025,10,2233,deslig,57,6360.63
2025,10,2234,adm,1262,4957.57
2025,10,2234,deslig,1343,5101.89
2025,10,2235,adm,2777,5203.42
2025,10,2235,deslig,2518,5754.33
2025,10,2236,adm,44,4443.82
2025,10,2236,deslig,45,4140.23
2025,10,2237,adm,428,4378.75
2025,10,2237,deslig,421,4332.09
2025,10,2238,adm,26,6702.11
2025,10,2238,deslig,41,5760.5
2025,10,2239,adm,13,2930.11
2025,10,2239,deslig,13,3125.85
2025,10,2241,adm,705,3972.97
2025,10,2241,deslig,578,4321.4
2025,10,2251,adm,114,17986.29
2025,10,2251,deslig,131,17574.5
2025,10,2252,adm,3,16715.07
2025,10,2252,deslig,3,3961.69
2025,10,2253,adm,4,8596.76
2025,10,2253,deslig,1,3071.41
2025,10,2263,adm,3,4745.92
2025,10,2263,deslig,6,3755.26
2025,10,2311,adm,920,4384.68
2025,10,2311,deslig,692,4175.84
2025,10,2312,adm,76,3643.38
2025,10,2312,deslig,93,4148.19
2025,10,2313,adm,77,3373.74
2025,10,2313,deslig,70,3726.91
2025,10,2321,adm,273,4951.34
2025,10,2321,deslig,175,11891.44
2025,10,2331,adm,13,5838.18
2025,10,2331,deslig,12,3609.39
2025,10,2332,adm,223,5301.31
2025,10,2332,deslig,265,4468.69
2025,10,2341,deslig,3,6946.28
2025,10,2342,adm,1,3300.0
2025,10,2342,deslig,1,3300.0
2025,10,2343,deslig,1,3687.35
2025,10,2344,adm,24,3521.37
2025,10,2344,deslig,21,5637.65
2025,10,2345,adm,166,9301.16
2025,10,2345,deslig,104,9875.71
2025,10,2346,adm,65,3633.51
2025,10,2346,deslig,62,3928.56
2025,10,2347,adm,1,0.0
2025,10,2348,adm,2,12239.7
2025,10,2348,deslig,7,14756.88
2025,10,2349,adm,1,0.0
2025,10,2349,deslig,2,3082.0
2025,10,2392,adm,23,3678.06
2025,10,2392,deslig,24,3136.01
2025,10,2394,adm,581,3675.18
2025,10,2394,deslig,716,4078.9
2025,10,2410,adm,852,7157.9
2025,10,2410,deslig,842,8077.94
2025,10,2412,adm,1,11334.47
2025,10,2412,deslig,3,5457.89
2025,10,2413,adm,3,23533.33
2025,10,2413,deslig,4,3367.84
2025,10,2422,deslig,1,8534.0
2025,10,2424,adm,1,7000.0
2025,10,2424,deslig,1,12354.87
2025,10,2429,adm,11,6001.98
2025,10,2429,deslig,4,5968.25
2025,10,2511,adm,2,3456.68
2025,10,2511,deslig,2,6363.97
2025,10,2512,adm,480,5962.8
2025,10,2512,deslig,522,6515.54
2025,10,2513,adm,5,8200.49
2025,10,2513,deslig,6,10451.12
2025,10,2515,adm,243,4428.72
2025,10,2515,deslig,227,4667.53
2025,10,2516,adm,97,3620.72
2025,10,2516,deslig,70,3184.8
2025,10,2521,adm,2602,5715.57
2025,10,2521,deslig,2686,5792.32
2025,10,2522,adm,1542,6267.41
2025,10,2522,deslig,1752,6419.29
2025,10,2523,adm,435,4397.07
2025,10,2523,deslig,493,4427.88
2025,10,2524,adm,2091,4671.79
2025,10,2524,deslig,2070,4808.66
2025,10,2525,adm,1668,5770.28
2025,10,2525,deslig,1667,5939.17
2025,10,2526,adm,45,8857.31
2025,10,2526,deslig,42,7513.26
2025,10,2527,adm,844,4637.63
2025,10,2527,deslig,821,4448.71
2025,10,2531,adm,699,5089.22
2025,10,2531,deslig,746,5603.52
2025,10,2532,adm,1956,5122.12
2025,10,2532,deslig,2053,5272.2
2025,10,2533,adm,81,7055.72
2025,10,2533,deslig,70,6873.72
2025,10,2534,adm,323,3219.86
2025,10,2534,deslig,340,3585.5
2025,10,2543,adm,132,1747.04
2025,10,2543,deslig,100,1740.58
2025,10,2544,adm,27,5630.19
2025,10,2544,deslig,21,5643.62
2025,10,2545,adm,26,2615.55
2025,10,2545,deslig,16,2982.06
2025,10,2611,adm,130,5925.44
2025,10,2611,deslig,137,5443.65
2025,10,2612,adm,319,5367.93
2025,10,2612,deslig,237,4629.82
2025,10,2613,adm,25,2794.09
2025,10,2613,deslig,28,2796.83
2025,10,2614,adm,16,4836.64
2025,10,2614,deslig,13,3875.38
2025,10,2615,adm,7,5353.43
2025,10,2615,deslig,22,7548.6
2025,10,2616,adm,23,4682.54
2025,10,2616,deslig,19,5861.61
2025,10,2617,adm,14,7394.04
2025,10,2617,deslig,20,3794.61
2025,10,2618,adm,39,2330.21
2025,10,2618,deslig,36,2424.6
2025,10,2621,adm,79,3857.93
2025,10,2621,deslig,64,5280.14
2025,10,2622,adm,6,10614.09
2025,10,2622,deslig,7,12648.57
2025,10,2623,adm,33,6809.07
2025,10,2623,deslig,29,6749.62
2025,10,2624,adm,609,4774.6
2025,10,2624,deslig,637,4589.25
2025,10,2625,adm,6,3302.32
2025,10,2625,deslig,5,2561.04
2025,10,2626,adm,1,1656.25
2025,10,2626,deslig,2,4389.01
2025,10,2627,adm,2,3867.79
2025,10,2627,deslig,3,2375.43
2025,10,2628,adm,14,3638.01
2025,10,2628,deslig,3,3479.67
2025,10,2629,adm,5,8233.0
2025,10,2629,deslig,12,3135.72
2025,10,2631,adm,5,2860.49
2025,10,2631,deslig,5,4534.88
2025,10,2711,adm,320,3378.57
2025,10,2711,deslig,424,3263.52
2025,10,3001,adm,90,4620.44
2025,10,3001,deslig,83,4529.81
2025,10,3003,adm,228,3467.0
2025,10,3003,deslig,182,3575.85
2025,10,3011,adm,247,3116.53
2025,10,3011,deslig,312,3099.06
2025,10,3012,adm,4,4135.9
2025,10,3012,deslig,3,2895.28
2025,10,3111,adm,221,6920.84
2025,10,3111,deslig,324,4962.86
2025,10,3112,adm,6,7966.67
