ano,mes,secao,tipico,mov,n
2023,12,C,True,adm,41998
2023,12,C,True,deslig,69366
2023,12,D,False,adm,19
2023,12,D,False,deslig,33
2023,12,D,True,adm,263
2023,12,D,True,deslig,348
2023,12,E,False,adm,51
2023,12,E,False,deslig,138
2023,12,E,True,adm,2069
2023,12,E,True,deslig,2368
2023,12,F,False,adm,1839
2023,12,F,False,deslig,2391
2023,12,F,True,adm,32466
2023,12,F,True,deslig,45286
2023,12,G,False,adm,7157
2023,12,G,False,deslig,7694
2023,12,G,True,adm,108043
2023,12,G,True,deslig,114053
2023,12,H,False,adm,1753
2023,12,H,False,deslig,2423
2023,12,H,True,adm,22866
2023,12,H,True,deslig,34340
2023,12,I,False,adm,1588
2023,12,I,False,deslig,2334
2023,12,I,True,adm,30650
2023,12,I,True,deslig,33240
2023,12,J,False,adm,623
2023,12,J,False,deslig,741
2023,12,J,True,adm,8519
2023,12,J,True,deslig,9425
2023,12,K,False,adm,538
2023,12,K,False,deslig,541
2023,12,K,True,adm,5692
2023,12,K,True,deslig,6277
2023,12,L,False,adm,41
2023,12,L,False,deslig,37
2023,12,L,True,adm,1436
2023,12,L,True,deslig,1601
2023,12,M,False,adm,2387
2023,12,M,False,deslig,2397
2023,12,M,True,adm,15017
2023,12,M,True,deslig,17613
2023,12,N,False,adm,65603
2023,12,N,False,deslig,86944
2023,12,N,True,adm,78861
2023,12,N,True,deslig,80718
2023,12,O,False,adm,323
2023,12,O,False,deslig,10372
2023,12,O,True,adm,704
2023,12,O,True,deslig,2854
2023,12,P,False,adm,732
2023,12,P,False,deslig,13802
2023,12,P,True,adm,4020
2023,12,P,True,deslig,19057
2023,12,Q,False,adm,3492
2023,12,Q,False,deslig,5539
2023,12,Q,True,adm,19421
2023,12,Q,True,deslig,22078
2023,12,R,False,adm,541
2023,12,R,False,deslig,775
2023,12,R,True,adm,2477
2023,12,R,True,deslig,2532
2023,12,S,False,adm,1856
2023,12,S,False,deslig,2527
2023,12,S,True,adm,6190
2023,12,S,True,deslig,8430
2023,12,T,False,deslig,1
2023,12,T,True,adm,28
2023,12,T,True,deslig,18
2023,12,U,False,deslig,1
2023,12,U,True,adm,4
2023,12,U,True,deslig,7
2024,1,A,False,adm,508
2024,1,A,False,deslig,1167
2024,1,A,True,adm,15446
2024,1,A,True,deslig,19855
2024,1,B,False,adm,26
2024,1,B,False,deslig,6
2024,1,B,True,adm,345
2024,1,B,True,deslig,330
2024,1,C,False,adm,10740
2024,1,C,False,deslig,3464
2024,1,C,True,adm,80453
2024,1,C,True,deslig,62704
2024,1,D,False,adm,52
2024,1,D,False,deslig,13
2024,1,D,True,adm,376
2024,1,D,True,deslig,342
2024,1,E,False,adm,85
2024,1,E,False,deslig,70
2024,1,E,True,adm,2587
2024,1,E,True,deslig,2486
2024,1,F,False,adm,2812
2024,1,F,False,deslig,1836
2024,1,F,True,adm,62002
2024,1,F,True,deslig,43784
2024,1,G,False,adm,4152
2024,1,G,False,deslig,7937
2024,1,G,True,adm,118331
2024,1,G,True,deslig,129045
2024,1,H,False,adm,2216
2024,1,H,False,deslig,1752
2024,1,H,True,adm,28013
2024,1,H,True,deslig,29454
2024,1,I,False,adm,1503
2024,1,I,False,deslig,2008
2024,1,I,True,adm,34281
2024,1,I,True,deslig,37102
2024,1,J,False,adm,581
2024,1,J,False,deslig,728
2024,1,J,True,adm,11764
2024,1,J,True,deslig,11556
2024,1,K,False,adm,880
2024,1,K,False,deslig,547
2024,1,K,True,adm,8606
2024,1,K,True,deslig,7701
2024,1,L,False,adm,62
2024,1,L,False,deslig,52
2024,1,L,True,adm,1970
2024,1,L,True,deslig,2010
2024,1,M,False,adm,1563
2024,1,M,False,deslig,1357
2024,1,M,True,adm,23878
2024,1,M,True,deslig,20771
2024,1,N,False,adm,58256
2024,1,N,False,deslig,61392
2024,1,N,True,adm,96850
2024,1,N,True,deslig,92064
2024,1,O,False,adm,1271
2024,1,O,False,deslig,1498
2024,1,O,True,adm,904
2024,1,O,True,deslig,1323
2024,1,P,False,adm,9117
2024,1,P,False,deslig,5037
2024,1,P,True,adm,14920
2024,1,P,True,deslig,10782
2024,1,Q,False,adm,5057
2024,1,Q,False,deslig,4889
2024,1,Q,True,adm,24659
2024,1,Q,True,deslig,21632
2024,1,R,False,adm,851
2024,1,R,False,deslig,725
2024,1,R,True,adm,3417
2024,1,R,True,deslig,2660
2024,1,S,False,adm,2630
2024,1,S,False,deslig,2491
2024,1,S,True,adm,8258
2024,1,S,True,deslig,8348
2024,1,T,True,adm,10
2024,1,T,True,deslig,13
2024,1,U,True,adm,10
2024,1,U,True,deslig,12
2024,2,A,False,adm,1176
2024,2,A,False,deslig,1075
2024,2,A,True,adm,19006
2024,2,A,True,deslig,26556
2024,2,B,False,adm,11
2024,2,B,False,deslig,8
2024,2,B,True,adm,385
2024,2,B,True,deslig,360
2024,2,C,False,adm,6179
2024,2,C,False,deslig,3266
2024,2,C,True,adm,83825
2024,2,C,True,deslig,70290
2024,2,D,False,adm,19
2024,2,D,False,deslig,12
2024,2,D,True,adm,284
2024,2,D,True,deslig,298
2024,2,E,False,adm,212
2024,2,E,False,deslig,137
2024,2,E,True,adm,3568
2024,2,E,True,deslig,2685
2024,2,F,False,adm,2550
2024,2,F,False,deslig,1886
2024,2,F,True,adm,59605
2024,2,F,True,deslig,48609
2024,2,G,False,adm,6195
2024,2,G,False,deslig,5129
2024,2,G,True,adm,136715
2024,2,G,True,deslig,126006
2024,2,H,False,adm,3569
2024,2,H,False,deslig,2240
2024,2,H,True,adm,36045
2024,2,H,True,deslig,29376
2024,2,I,False,adm,2851
2024,2,I,False,deslig,1950
2024,2,I,True,adm,42552
2024,2,I,True,deslig,35312
2024,2,J,False,adm,797
2024,2,J,False,deslig,777
2024,2,J,True,adm,11184
2024,2,J,True,deslig,11329
2024,2,K,False,adm,764
2024,2,K,False,deslig,625
2024,2,K,True,adm,8029
2024,2,K,True,deslig,7918
2024,2,L,False,adm,73
2024,2,L,False,deslig,68
2024,2,L,True,adm,2080
2024,2,L,True,deslig,1975
2024,2,M,False,adm,1654
2024,2,M,False,deslig,1528
2024,2,M,True,adm,22916
2024,2,M,True,deslig,20452
2024,2,N,False,adm,55821
2024,2,N,False,deslig,54290
2024,2,N,True,adm,100577
2024,2,N,True,deslig,88357
2024,2,O,False,adm,7445
2024,2,O,False,deslig,1267
2024,2,O,True,adm,3714
2024,2,O,True,deslig,1781
2024,2,P,False,adm,11353
2024,2,P,False,deslig,3748
2024,2,P,True,adm,21239
2024,2,P,True,deslig,11732
2024,2,Q,False,adm,6746
2024,2,Q,False,deslig,5118
2024,2,Q,True,adm,26781
2024,2,Q,True,deslig,22330
2024,2,R,False,adm,948
2024,2,R,False,deslig,808
2024,2,R,True,adm,3638
2024,2,R,True,deslig,2778
2024,2,S,False,adm,3057
2024,2,S,False,deslig,2485
2024,2,S,True,adm,10845
2024,2,S,True,deslig,8686
2024,2,T,False,adm,2
2024,2,T,True,adm,13
2024,2,T,True,deslig,12
2024,2,U,False,adm,1
2024,2,U,False,deslig,4
2024,2,U,True,adm,8
2024,2,U,True,deslig,6
2024,2,Z,True,adm,1
2024,2,Z,True,deslig,1
2024,3,A,False,adm,1050
2024,3,A,False,deslig,448
2024,3,A,True,adm,20441
2024,3,A,True,deslig,19838
2024,3,B,False,adm,24
2024,3,B,False,deslig,18
2024,3,B,True,adm,417
2024,3,B,True,deslig,385
2024,3,C,False,adm,4754
2024,3,C,False,deslig,3066
2024,3,C,True,adm,86550
2024,3,C,True,deslig,75252
2024,3,D,False,adm,31
2024,3,D,False,deslig,12
2024,3,D,True,adm,407
2024,3,D,True,deslig,386
2024,3,E,False,adm,134
2024,3,E,False,deslig,105
2024,3,E,True,adm,3662
2024,3,E,True,deslig,3039
2024,3,F,False,adm,2657
2024,3,F,False,deslig,2240
2024,3,F,True,adm,56602
2024,3,F,True,deslig,49375
2024,3,G,False,adm,6454
2024,3,G,False,deslig,5142
2024,3,G,True,adm,139147
2024,3,G,True,deslig,132535
2024,3,H,False,adm,3067
2024,3,H,False,deslig,2146
2024,3,H,True,adm,40001
2024,3,H,True,deslig,28407
2024,3,I,False,adm,2534
2024,3,I,False,deslig,1932
2024,3,I,True,adm,40411
2024,3,I,True,deslig,38912
2024,3,J,False,adm,719
2024,3,J,False,deslig,813
2024,3,J,True,adm,12327
2024,3,J,True,deslig,11883
2024,3,K,False,adm,692
2024,3,K,False,deslig,654
2024,3,K,True,adm,8355
2024,3,K,True,deslig,8337
2024,3,L,False,adm,60
2024,3,L,False,deslig,47
2024,3,L,True,adm,2293
2024,3,L,True,deslig,2041
2024,3,M,False,adm,1893
2024,3,M,False,deslig,1465
2024,3,M,True,adm,23022
2024,3,M,True,deslig,21745
2024,3,N,False,adm,66353
2024,3,N,False,deslig,62313
2024,3,N,True,adm,105754
2024,3,N,True,deslig,98674
2024,3,O,False,adm,3365
2024,3,O,False,deslig,1189
2024,3,O,True,adm,2387
2024,3,O,True,deslig,1365
2024,3,P,False,adm,6141
2024,3,P,False,deslig,3708
2024,3,P,True,adm,16393
2024,3,P,True,deslig,13705
2024,3,Q,False,adm,7164
2024,3,Q,False,deslig,5428
2024,3,Q,True,adm,30588
2024,3,Q,True,deslig,23578
2024,3,R,False,adm,1007
2024,3,R,False,deslig,866
2024,3,R,True,adm,3700
2024,3,R,True,deslig,3307
2024,3,S,False,adm,2738
2024,3,S,False,deslig,2307
2024,3,S,True,adm,10015
2024,3,S,True,deslig,9710
2024,3,T,False,adm,1
2024,3,T,False,deslig,1
2024,3,T,True,adm,11
2024,3,T,True,deslig,12
2024,3,U,False,adm,1
2024,3,U,True,adm,13
2024,3,U,True,deslig,9
2024,3,Z,True,adm,3
2024,3,Z,True,deslig,2
2024,4,A,False,adm,1166
2024,4,A,False,deslig,683
2024,4,A,True,adm,25383
2024,4,A,True,deslig,17071
2024,4,B,False,adm,16
2024,4,B,False,deslig,6
2024,4,B,True,adm,440
2024,4,B,True,deslig,356
2024,4,C,False,adm,4971
2024,4,C,False,deslig,3094
2024,4,C,True,adm,91710
2024,4,C,True,deslig,78527
2024,4,D,False,adm,10
2024,4,D,False,deslig,18
2024,4,D,True,adm,530
2024,4,D,True,deslig,361
2024,4,E,False,adm,122
2024,4,E,False,deslig,117
2024,4,E,True,adm,3351
2024,4,E,True,deslig,3174
2024,4,F,False,adm,2109
2024,4,F,False,deslig,2065
2024,4,F,True,adm,56492
2024,4,F,True,deslig,52485
2024,4,G,False,adm,6628
2024,4,G,False,deslig,5209
2024,4,G,True,adm,140700
2024,4,G,True,deslig,135887
2024,4,H,False,adm,2287
2024,4,H,False,deslig,1834
2024,4,H,True,adm,38809
2024,4,H,True,deslig,33296
2024,4,I,False,adm,2388
2024,4,I,False,deslig,1809
2024,4,I,True,adm,40323
2024,4,I,True,deslig,37937
2024,4,J,False,adm,792
2024,4,J,False,deslig,835
2024,4,J,True,adm,12747
2024,4,J,True,deslig,12460
2024,4,K,False,adm,757
2024,4,K,False,deslig,660
2024,4,K,True,adm,9949
2024,4,K,True,deslig,9601
2024,4,L,False,adm,82
2024,4,L,False,deslig,86
2024,4,L,True,adm,2342
2024,4,L,True,deslig,2068
2024,4,M,False,adm,1567
2024,4,M,False,deslig,1908
2024,4,M,True,adm,24572
2024,4,M,True,deslig,22985
2024,4,N,False,adm,63339
2024,4,N,False,deslig,57168
2024,4,N,True,adm,109704
2024,4,N,True,deslig,98947
2024,4,O,False,adm,1958
2024,4,O,False,deslig,1249
2024,4,O,True,adm,2415
2024,4,O,True,deslig,1741
2024,4,P,False,adm,4602
2024,4,P,False,deslig,3709
2024,4,P,True,adm,15606
2024,4,P,True,deslig,13323
2024,4,Q,False,adm,6852
2024,4,Q,False,deslig,5557
2024,4,Q,True,adm,30811
2024,4,Q,True,deslig,25616
2024,4,R,False,adm,928
2024,4,R,False,deslig,745
2024,4,R,True,adm,3879
2024,4,R,True,deslig,3152
2024,4,S,False,adm,2917
2024,4,S,False,deslig,2352
2024,4,S,True,adm,10326
2024,4,S,True,deslig,9188
2024,4,T,False,adm,1
2024,4,T,False,deslig,1
2024,4,T,True,adm,22
2024,4,T,True,deslig,17
2024,4,U,True,adm,8
2024,4,U,True,deslig,5
2024,4,Z,True,deslig,10
2024,5,A,False,adm,1815
2024,5,A,False,deslig,1380
2024,5,A,True,adm,31133
2024,5,A,True,deslig,17092
2024,5,B,False,adm,21
2024,5,B,False,deslig,6
2024,5,B,True,adm,397
2024,5,B,True,deslig,321
2024,5,C,False,adm,4031
2024,5,C,False,deslig,2710
2024,5,C,True,adm,80616
2024,5,C,True,deslig,76046
2024,5,D,False,adm,16
2024,5,D,False,deslig,20
2024,5,D,True,adm,394
2024,5,D,True,deslig,313
2024,5,E,False,adm,167
2024,5,E,False,deslig,96
2024,5,E,True,adm,3027
2024,5,E,True,deslig,3425
2024,5,F,False,adm,1994
2024,5,F,False,deslig,1807
2024,5,F,True,adm,55625
2024,5,F,True,deslig,53135
2024,5,G,False,adm,5408
2024,5,G,False,deslig,4912
2024,5,G,True,adm,132155
2024,5,G,True,deslig,131963
2024,5,H,False,adm,2413
2024,5,H,False,deslig,2229
2024,5,H,True,adm,35345
2024,5,H,True,deslig,32965
2024,5,I,False,adm,2366
2024,5,I,False,deslig,1761
2024,5,I,True,adm,39027
2024,5,I,True,deslig,37853
2024,5,J,False,adm,886
2024,5,J,False,deslig,1324
2024,5,J,True,adm,12245
2024,5,J,True,deslig,12329
2024,5,K,False,adm,725
2024,5,K,False,deslig,588
2024,5,K,True,adm,9760
2024,5,K,True,deslig,8613
2024,5,L,False,adm,95
2024,5,L,False,deslig,74
2024,5,L,True,adm,2140
2024,5,L,True,deslig,2206
2024,5,M,False,adm,1195
2024,5,M,False,deslig,1180
2024,5,M,True,adm,22206
2024,5,M,True,deslig,22330
2024,5,N,False,adm,58756
2024,5,N,False,deslig,59809
2024,5,N,True,adm,106342
2024,5,N,True,deslig,99181
2024,5,O,False,adm,1514
2024,5,O,False,deslig,1035
2024,5,O,True,adm,1738
2024,5,O,True,deslig,1457
2024,5,P,False,adm,3404
2024,5,P,False,deslig,3190
2024,5,P,True,adm,13197
2024,5,P,True,deslig,11953
2024,5,Q,False,adm,5910
2024,5,Q,False,deslig,5318
2024,5,Q,True,adm,30500
2024,5,Q,True,deslig,26786
2024,5,R,False,adm,833
2024,5,R,False,deslig,733
2024,5,R,True,adm,3173
2024,5,R,True,deslig,3073
2024,5,S,False,adm,2459
2024,5,S,False,deslig,2208
2024,5,S,True,adm,10263
2024,5,S,True,deslig,9504
2024,5,T,True,adm,16
2024,5,T,True,deslig,20
2024,5,U,False,deslig,1
2024,5,U,True,adm,6
2024,5,U,True,deslig,13
2024,5,Z,True,adm,1
2024,6,A,False,adm,1091
2024,6,A,False,deslig,731
2024,6,A,True,adm,22592
2024,6,A,True,deslig,15342
2024,6,B,False,adm,20
2024,6,B,False,deslig,11
2024,6,B,True,adm,402
2024,6,B,True,deslig,322
2024,6,C,False,adm,3828
2024,6,C,False,deslig,6491
2024,6,C,True,adm,78728
2024,6,C,True,deslig,70982
2024,6,D,False,adm,29
2024,6,D,False,deslig,36
2024,6,D,True,adm,425
2024,6,D,True,deslig,309
2024,6,E,False,adm,102
2024,6,E,False,deslig,136
2024,6,E,True,adm,2892
2024,6,E,True,deslig,3109
2024,6,F,False,adm,2063
2024,6,F,False,deslig,1763
2024,6,F,True,adm,50790
2024,6,F,True,deslig,49838
2024,6,G,False,adm,5725
2024,6,G,False,deslig,4368
2024,6,G,True,adm,132359
2024,6,G,True,deslig,124750
2024,6,H,False,adm,2172
2024,6,H,False,deslig,1890
2024,6,H,True,adm,33039
2024,6,H,True,deslig,30305
2024,6,I,False,adm,2139
2024,6,I,False,deslig,1619
2024,6,I,True,adm,37035
2024,6,I,True,deslig,34002
2024,6,J,False,adm,998
2024,6,J,False,deslig,1669
2024,6,J,True,adm,12263
2024,6,J,True,deslig,11537
2024,6,K,False,adm,571
2024,6,K,False,deslig,606
2024,6,K,True,adm,8993
2024,6,K,True,deslig,8066
2024,6,L,False,adm,66
2024,6,L,False,deslig,62
2024,6,L,True,adm,2132
2024,6,L,True,deslig,1932
2024,6,M,False,adm,1317
2024,6,M,False,deslig,1353
2024,6,M,True,adm,22032
2024,6,M,True,deslig,20185
2024,6,N,False,adm,60308
2024,6,N,False,deslig,56948
2024,6,N,True,adm,102486
2024,6,N,True,deslig,95133
2024,6,O,False,adm,1373
2024,6,O,False,deslig,798
2024,6,O,True,adm,1986
2024,6,O,True,deslig,1297
2024,6,P,False,adm,2255
2024,6,P,False,deslig,5863
2024,6,P,True,adm,11391
2024,6,P,True,deslig,12262
2024,6,Q,False,adm,5641
2024,6,Q,False,deslig,5572
2024,6,Q,True,adm,30082
2024,6,Q,True,deslig,24764
2024,6,R,False,adm,795
2024,6,R,False,deslig,660
2024,6,R,True,adm,3402
2024,6,R,True,deslig,2593
2024,6,S,False,adm,2618
2024,6,S,False,deslig,2213
2024,6,S,True,adm,10040
2024,6,S,True,deslig,8710
2024,6,T,False,adm,5
2024,6,T,False,deslig,2
2024,6,T,True,adm,13
2024,6,T,True,deslig,22
2024,6,U,True,adm,14
2024,6,U,True,deslig,5
2024,6,Z,True,adm,1
2024,7,A,False,adm,1909
2024,7,A,False,deslig,704
2024,7,A,True,adm,17237
2024,7,A,True,deslig,16164
2024,7,B,False,adm,7
2024,7,B,False,deslig,12
2024,7,B,True,adm,419
2024,7,B,True,deslig,335
2024,7,C,False,adm,7018
2024,7,C,False,deslig,3489
2024,7,C,True,adm,86252
2024,7,C,True,deslig,72856
2024,7,D,False,adm,14
2024,7,D,False,deslig,32
2024,7,D,True,adm,439
2024,7,D,True,deslig,370
2024,7,E,False,adm,125
2024,7,E,False,deslig,111
2024,7,E,True,adm,3212
2024,7,E,True,deslig,2842
2024,7,F,False,adm,2165
2024,7,F,False,deslig,1759
2024,7,F,True,adm,53015
2024,7,F,True,deslig,51473
2024,7,G,False,adm,5847
2024,7,G,False,deslig,4613
2024,7,G,True,adm,136796
2024,7,G,True,deslig,124193
2024,7,H,False,adm,2123
2024,7,H,False,deslig,1895
2024,7,H,True,adm,34593
2024,7,H,True,deslig,31120
2024,7,I,False,adm,2129
2024,7,I,False,deslig,1879
2024,7,I,True,adm,38359
2024,7,I,True,deslig,36668
2024,7,J,False,adm,1007
2024,7,J,False,deslig,999
2024,7,J,True,adm,12695
2024,7,J,True,deslig,11663
2024,7,K,False,adm,666
2024,7,K,False,deslig,850
2024,7,K,True,adm,9414
2024,7,K,True,deslig,8299
2024,7,L,False,adm,64
2024,7,L,False,deslig,46
2024,7,L,True,adm,2097
2024,7,L,True,deslig,1995
2024,7,M,False,adm,1333
2024,7,M,False,deslig,1914
2024,7,M,True,adm,24072
2024,7,M,True,deslig,21522
2024,7,N,False,adm,67188
2024,7,N,False,deslig,60493
2024,7,N,True,adm,102918
2024,7,N,True,deslig,98706
2024,7,O,False,adm,1018
2024,7,O,False,deslig,971
2024,7,O,True,adm,1992
2024,7,O,True,deslig,1300
2024,7,P,False,adm,2767
2024,7,P,False,deslig,3036
2024,7,P,True,adm,10602
2024,7,P,True,deslig,10757
2024,7,Q,False,adm,5776
2024,7,Q,False,deslig,5610
2024,7,Q,True,adm,29785
2024,7,Q,True,deslig,25186
2024,7,R,False,adm,795
2024,7,R,False,deslig,724
2024,7,R,True,adm,3346
2024,7,R,True,deslig,2994
2024,7,S,False,adm,2036
2024,7,S,False,deslig,2158
2024,7,S,True,adm,9473
2024,7,S,True,deslig,9118
2024,7,T,False,deslig,2
2024,7,T,True,adm,12
2024,7,T,True,deslig,13
2024,7,U,False,adm,1
2024,7,U,False,deslig,1
2024,7,U,True,adm,8
2024,7,U,True,deslig,5
2024,8,A,False,adm,970
2024,8,A,False,deslig,610
2024,8,A,True,adm,14590
2024,8,A,True,deslig,16523
2024,8,B,False,adm,8
2024,8,B,False,deslig,7
2024,8,B,True,adm,378
2024,8,B,True,deslig,344
2024,8,C,False,adm,5314
2024,8,C,False,deslig,3272
2024,8,C,True,adm,85934
2024,8,C,True,deslig,76800
2024,8,D,False,adm,33
2024,8,D,False,deslig,25
2024,8,D,True,adm,440
2024,8,D,True,deslig,374
2024,8,E,False,adm,127
2024,8,E,False,deslig,114
2024,8,E,True,adm,3035
2024,8,E,True,deslig,4864
2024,8,F,False,adm,2659
2024,8,F,False,deslig,2102
2024,8,F,True,adm,53368
2024,8,F,True,deslig,52566
2024,8,G,False,adm,5854
2024,8,G,False,deslig,5202
2024,8,G,True,adm,139883
2024,8,G,True,deslig,126160
2024,8,H,False,adm,2970
2024,8,H,False,deslig,1856
2024,8,H,True,adm,36365
2024,8,H,True,deslig,31280
2024,8,I,False,adm,2518
2024,8,I,False,deslig,1828
2024,8,I,True,adm,41390
2024,8,I,True,deslig,37480
2024,8,J,False,adm,679
2024,8,J,False,deslig,764
2024,8,J,True,adm,12554
2024,8,J,True,deslig,12424
2024,8,K,False,adm,672
2024,8,K,False,deslig,853
2024,8,K,True,adm,9331
2024,8,K,True,deslig,8535
2024,8,L,False,adm,64
2024,8,L,False,deslig,60
2024,8,L,True,adm,2074
2024,8,L,True,deslig,2026
2024,8,M,False,adm,1532
2024,8,M,False,deslig,1174
2024,8,M,True,adm,24080
2024,8,M,True,deslig,21634
2024,8,N,False,adm,62274
2024,8,N,False,deslig,60704
2024,8,N,True,adm,103852
2024,8,N,True,deslig,98338
2024,8,O,False,adm,939
2024,8,O,False,deslig,733
2024,8,O,True,adm,1273
2024,8,O,True,deslig,1089
2024,8,P,False,adm,7287
2024,8,P,False,deslig,3262
2024,8,P,True,adm,17030
2024,8,P,True,deslig,12599
2024,8,Q,False,adm,5989
2024,8,Q,False,deslig,5463
2024,8,Q,True,adm,29648
2024,8,Q,True,deslig,25776
2024,8,R,False,adm,901
2024,8,R,False,deslig,692
2024,8,R,True,adm,3512
2024,8,R,True,deslig,3011
2024,8,S,False,adm,3049
2024,8,S,False,deslig,2555
2024,8,S,True,adm,10896
2024,8,S,True,deslig,9589
2024,8,T,False,adm,1
2024,8,T,True,adm,11
2024,8,T,True,deslig,14
2024,8,U,True,adm,3
2024,8,U,True,deslig,9
2024,8,Z,False,deslig,1
2024,8,Z,True,deslig,5
2024,9,A,False,adm,556
2024,9,A,False,deslig,884
2024,9,A,True,adm,12782
2024,9,A,True,deslig,15287
2024,9,B,False,adm,11
2024,9,B,False,deslig,10
2024,9,B,True,adm,355
2024,9,B,True,deslig,358
2024,9,C,False,adm,5040
2024,9,C,False,deslig,2880
2024,9,C,True,adm,83567
2024,9,C,True,deslig,70978
2024,9,D,False,adm,64
2024,9,D,False,deslig,16
2024,9,D,True,adm,460
2024,9,D,True,deslig,395
2024,9,E,False,adm,89
2024,9,E,False,deslig,131
2024,9,E,True,adm,2871
2024,9,E,True,deslig,2646
2024,9,F,False,adm,2263
2024,9,F,False,deslig,2018
2024,9,F,True,adm,50743
2024,9,F,True,deslig,51194
2024,9,G,False,adm,6742
2024,9,G,False,deslig,5200
2024,9,G,True,adm,137380
2024,9,G,True,deslig,131879
2024,9,H,False,adm,3336
2024,9,H,False,deslig,2587
2024,9,H,True,adm,34949
2024,9,H,True,deslig,30653
2024,9,I,False,adm,3082
2024,9,I,False,deslig,2164
2024,9,I,True,adm,39360
2024,9,I,True,deslig,37134
2024,9,J,False,adm,884
2024,9,J,False,deslig,939
2024,9,J,True,adm,12819
2024,9,J,True,deslig,11742
2024,9,K,False,adm,803
2024,9,K,False,deslig,585
2024,9,K,True,adm,9726
2024,9,K,True,deslig,8362
2024,9,L,False,adm,65
2024,9,L,False,deslig,54
2024,9,L,True,adm,2174
2024,9,L,True,deslig,1989
2024,9,M,False,adm,2255
2024,9,M,False,deslig,1359
2024,9,M,True,adm,24150
2024,9,M,True,deslig,21729
2024,9,N,False,adm,71810
2024,9,N,False,deslig,60356
2024,9,N,True,adm,102606
2024,9,N,True,deslig,99906
2024,9,O,False,adm,642
2024,9,O,False,deslig,647
2024,9,O,True,adm,759
2024,9,O,True,deslig,898
2024,9,P,False,adm,3168
2024,9,P,False,deslig,2486
2024,9,P,True,adm,13090
2024,9,P,True,deslig,11252
2024,9,Q,False,adm,6209
2024,9,Q,False,deslig,5134
2024,9,Q,True,adm,28842
2024,9,Q,True,deslig,24778
2024,9,R,False,adm,865
2024,9,R,False,deslig,710
2024,9,R,True,adm,3364
2024,9,R,True,deslig,3088
2024,9,S,False,adm,2520
2024,9,S,False,deslig,2055
2024,9,S,True,adm,10467
2024,9,S,True,deslig,9315
2024,9,T,True,adm,10
2024,9,T,True,deslig,13
2024,9,U,True,adm,4
2024,9,U,True,deslig,4
2024,10,A,False,adm,1592
2024,10,A,False,deslig,2598
2024,10,A,True,adm,12565
2024,10,A,True,deslig,18883
2024,10,B,False,adm,18
2024,10,B,False,deslig,3
2024,10,B,True,adm,418
2024,10,B,True,deslig,343
2024,10,C,False,adm,4814
2024,10,C,False,deslig,3321
2024,10,C,True,adm,87159
2024,10,C,True,deslig,80934
2024,10,D,False,adm,20
2024,10,D,False,deslig,16
2024,10,D,True,adm,440
2024,10,D,True,deslig,378
2024,10,E,False,adm,141
2024,10,E,False,deslig,97
2024,10,E,True,adm,3128
2024,10,E,True,deslig,2761
2024,10,F,False,adm,2288
2024,10,F,False,deslig,1793
2024,10,F,True,adm,52804
2024,10,F,True,deslig,53926
2024,10,G,False,adm,7444
2024,10,G,False,deslig,5761
2024,10,G,True,adm,149306
2024,10,G,True,deslig,141413
2024,10,H,False,adm,2748
2024,10,H,False,deslig,2466
2024,10,H,True,adm,37316
2024,10,H,True,deslig,33541
2024,10,I,False,adm,2943
2024,10,I,False,deslig,2575
2024,10,I,True,adm,41387
2024,10,I,True,deslig,39998
2024,10,J,False,adm,1130
2024,10,J,False,deslig,1074
2024,10,J,True,adm,12912
2024,10,J,True,deslig,12638
2024,10,K,False,adm,838
2024,10,K,False,deslig,607
2024,10,K,True,adm,9906
2024,10,K,True,deslig,8769
2024,10,L,False,adm,74
2024,10,L,False,deslig,66
2024,10,L,True,adm,2256
2024,10,L,True,deslig,2144
2024,10,M,False,adm,1641
2024,10,M,False,deslig,1295
2024,10,M,True,adm,24334
2024,10,M,True,deslig,22324
2024,10,N,False,adm,85978
2024,10,N,False,deslig,67477
2024,10,N,True,adm,109690
2024,10,N,True,deslig,104151
2024,10,O,False,adm,366
2024,10,O,False,deslig,644
2024,10,O,True,adm,720
2024,10,O,True,deslig,887
2024,10,P,False,adm,2452
2024,10,P,False,deslig,2298
2024,10,P,True,adm,11794
2024,10,P,True,deslig,10821
2024,10,Q,False,adm,5599
2024,10,Q,False,deslig,4995
2024,10,Q,True,adm,27454
2024,10,Q,True,deslig,26679
2024,10,R,False,adm,783
2024,10,R,False,deslig,794
2024,10,R,True,adm,3552
2024,10,R,True,deslig,3069
2024,10,S,False,adm,2671
2024,10,S,False,deslig,2340
2024,10,S,True,adm,9732
2024,10,S,True,deslig,9296
2024,10,T,False,adm,3
2024,10,T,False,deslig,1
2024,10,T,True,adm,19
2024,10,T,True,deslig,14
2024,10,U,False,adm,1
2024,10,U,False,deslig,1
2024,10,U,True,adm,14
2024,10,U,True,deslig,4
2024,11,A,False,adm,574
2024,11,A,False,deslig,1161
2024,11,A,True,adm,11029
2024,11,A,True,deslig,21785
2024,11,B,False,adm,5
2024,11,B,False,deslig,6
2024,11,B,True,adm,471
2024,11,B,True,deslig,310
2024,11,C,False,adm,3313
2024,11,C,False,deslig,2738
2024,11,C,True,adm,68483
2024,11,C,True,deslig,72065
2024,11,D,False,adm,23
2024,11,D,False,deslig,20
2024,11,D,True,adm,398
2024,11,D,True,deslig,354
2024,11,E,False,adm,91
