ano,mes,cbo6,secao,mov,n,sal_medio
2025,9,211205,N,deslig,7,7335.51
2025,9,211205,Q,adm,7,7700.53
2025,9,211205,Q,deslig,2,6495.99
2025,9,211205,R,deslig,1,2544.0
2025,9,211210,C,adm,1,14900.0
2025,9,211210,G,adm,1,3000.0
2025,9,211210,G,deslig,2,2900.0
2025,9,211210,J,adm,3,7968.52
2025,9,211210,J,deslig,1,7658.56
2025,9,211210,K,deslig,2,5150.76
2025,9,211210,L,adm,1,4393.0
2025,9,211210,M,deslig,1,8424.0
2025,9,211220,C,adm,2,6250.0
2025,9,211220,C,deslig,1,12416.0
2025,9,211220,D,adm,1,13477.0
2025,9,211220,D,deslig,1,9701.33
2025,9,211220,G,adm,7,11463.04
2025,9,211220,G,deslig,2,12541.67
2025,9,211220,H,deslig,1,3132.0
2025,9,211220,J,adm,20,12389.98
2025,9,211220,J,deslig,14,10738.81
2025,9,211220,K,adm,7,13642.86
2025,9,211220,K,deslig,10,11011.81
2025,9,211220,M,adm,12,12850.86
2025,9,211220,M,deslig,5,4856.92
2025,9,211220,N,adm,9,9627.89
2025,9,211220,N,deslig,3,26111.94
2025,9,211220,P,adm,2,7201.1
2025,9,211220,Q,adm,1,9007.02
2025,9,211220,Q,deslig,1,10794.01
2025,9,211220,R,adm,1,8000.0
2025,9,211220,R,deslig,1,35255.79
2025,9,211220,S,adm,2,8372.0
2025,9,211220,S,deslig,2,15189.0
2025,9,212205,C,adm,3,5000.0
2025,9,212205,C,deslig,6,9671.07
2025,9,212205,G,adm,14,10178.43
2025,9,212205,G,deslig,9,11640.42
2025,9,212205,J,adm,79,13686.38
2025,9,212205,J,deslig,86,17109.68
2025,9,212205,K,adm,27,14828.58
2025,9,212205,K,deslig,18,16534.72
2025,9,212205,M,adm,53,23644.05
2025,9,212205,M,deslig,23,13615.98
2025,9,212205,N,adm,27,24727.2
2025,9,212205,N,deslig,12,34664.29
2025,9,212205,P,adm,1,9150.0
2025,9,212205,Q,adm,1,9709.8
2025,9,212205,S,adm,1,18966.6
2025,9,212210,C,deslig,1,9165.81
2025,9,212210,G,adm,1,10000.0
2025,9,212210,J,adm,8,10195.62
2025,9,212210,J,deslig,3,18786.04
2025,9,212210,M,adm,5,32999.28
2025,9,212210,N,adm,2,13000.0
2025,9,212210,N,deslig,1,13297.7
2025,9,212215,C,adm,1,13000.0
2025,9,212215,E,adm,5,11264.0
2025,9,212215,F,adm,2,9898.04
2025,9,212215,G,adm,4,9500.0
2025,9,212215,G,deslig,5,9972.57
2025,9,212215,H,adm,1,10000.0
2025,9,212215,H,deslig,1,15247.17
2025,9,212215,J,adm,112,11706.52
2025,9,212215,J,deslig,104,13524.07
2025,9,212215,K,adm,45,12066.12
2025,9,212215,K,deslig,39,12238.81
2025,9,212215,M,adm,26,20153.48
2025,9,212215,M,deslig,15,17719.67
2025,9,212215,N,adm,42,31829.22
2025,9,212215,N,deslig,22,25313.29
2025,9,212215,P,deslig,2,3985.0
2025,9,212215,Q,deslig,1,8248.56
2025,9,212215,R,adm,1,7500.0
2025,9,212215,R,deslig,3,12342.41
2025,9,212215,S,deslig,1,6855.17
2025,9,212305,C,adm,1,3100.0
2025,9,212305,C,deslig,3,10397.21
2025,9,212305,D,adm,1,12000.0
2025,9,212305,G,adm,15,12213.88
2025,9,212305,G,deslig,6,11748.06
2025,9,212305,H,adm,3,8792.88
2025,9,212305,I,adm,1,3500.0
2025,9,212305,J,adm,66,10063.91
2025,9,212305,J,deslig,55,9068.24
2025,9,212305,K,adm,20,8951.49
2025,9,212305,K,deslig,26,11094.93
2025,9,212305,L,adm,2,32250.0
2025,9,212305,L,deslig,1,22326.15
2025,9,212305,M,adm,30,11205.68
2025,9,212305,M,deslig,23,11275.66
2025,9,212305,N,adm,14,10764.36
2025,9,212305,N,deslig,16,9504.99
2025,9,212305,Q,adm,1,7924.45
2025,9,212305,Q,deslig,2,10434.35
2025,9,212305,R,deslig,2,18000.0
2025,9,212305,S,adm,1,15626.76
2025,9,212305,S,deslig,1,13987.24
2025,9,212405,A,adm,5,3748.66
2025,9,212405,A,deslig,5,6215.54
2025,9,212405,B,deslig,2,5857.39
2025,9,212405,C,adm,120,9454.73
2025,9,212405,C,deslig,121,9196.65
2025,9,212405,D,adm,4,12256.25
2025,9,212405,D,deslig,8,11321.43
2025,9,212405,E,adm,5,12511.45
2025,9,212405,E,deslig,4,12720.34
2025,9,212405,F,adm,19,4370.78
2025,9,212405,F,deslig,29,5449.71
2025,9,212405,G,adm,174,7502.77
2025,9,212405,G,deslig,188,7683.84
2025,9,212405,H,adm,19,5728.93
2025,9,212405,H,deslig,30,6511.98
2025,9,212405,I,adm,6,7057.58
2025,9,212405,I,deslig,2,2844.25
2025,9,212405,J,adm,2349,8180.51
2025,9,212405,J,deslig,1677,8546.67
2025,9,212405,K,adm,548,11755.77
2025,9,212405,K,deslig,982,11720.29
2025,9,212405,L,adm,13,17025.35
2025,9,212405,L,deslig,12,11561.44
2025,9,212405,M,adm,369,9577.93
2025,9,212405,M,deslig,362,9348.81
2025,9,212405,N,adm,159,9531.27
2025,9,212405,N,deslig,180,7906.62
2025,9,212405,O,deslig,1,3776.98
2025,9,212405,P,adm,24,7474.92
2025,9,212405,P,deslig,24,6556.7
2025,9,212405,Q,adm,54,7700.42
2025,9,212405,Q,deslig,43,9098.85
2025,9,212405,R,adm,4,7850.0
2025,9,212405,R,deslig,2,6241.36
2025,9,212405,S,adm,20,9618.36
2025,9,212405,S,deslig,18,6096.49
2025,9,212410,A,deslig,6,8774.12
2025,9,212410,B,adm,1,4500.0
2025,9,212410,C,adm,23,5356.72
2025,9,212410,C,deslig,23,5454.6
2025,9,212410,D,deslig,2,11490.19
2025,9,212410,E,adm,3,10694.63
2025,9,212410,F,adm,13,5476.17
2025,9,212410,F,deslig,11,3181.54
2025,9,212410,G,adm,47,5407.35
2025,9,212410,G,deslig,46,5890.64
2025,9,212410,H,adm,5,4801.36
2025,9,212410,H,deslig,6,4227.09
2025,9,212410,I,adm,2,6786.0
2025,9,212410,I,deslig,3,4382.74
2025,9,212410,J,adm,247,6160.91
2025,9,212410,J,deslig,238,6098.59
2025,9,212410,K,adm,46,8976.03
2025,9,212410,K,deslig,117,11967.95
2025,9,212410,L,adm,3,4844.46
2025,9,212410,L,deslig,1,9231.25
2025,9,212410,M,adm,53,9705.2
2025,9,212410,M,deslig,54,6464.82
2025,9,212410,N,adm,71,6197.32
2025,9,212410,N,deslig,62,4891.1
2025,9,212410,P,adm,9,5541.82
2025,9,212410,P,deslig,14,4498.91
2025,9,212410,Q,adm,5,9211.91
2025,9,212410,Q,deslig,6,6144.07
2025,9,212410,R,adm,3,5000.0
2025,9,212410,S,adm,14,3857.7
2025,9,212410,S,deslig,4,5593.18
2025,9,212425,C,adm,4,18228.47
2025,9,212425,C,deslig,4,16341.06
2025,9,212425,D,deslig,1,14803.35
2025,9,212425,F,deslig,1,6217.28
2025,9,212425,G,adm,5,18131.57
2025,9,212425,G,deslig,4,11089.0
2025,9,212425,J,adm,48,14612.56
2025,9,212425,J,deslig,53,16228.59
2025,9,212425,K,adm,6,12088.1
2025,9,212425,K,deslig,8,12513.51
2025,9,212425,M,adm,10,15224.4
2025,9,212425,M,deslig,12,17991.74
2025,9,212425,N,adm,6,25876.94
2025,9,212425,N,deslig,3,12969.95
2025,9,212425,P,deslig,1,7280.0
2025,10,203105,C,adm,8,11920.37
2025,10,203105,C,deslig,5,10243.69
2025,10,203105,G,adm,1,6800.0
2025,10,203105,H,adm,1,8000.0
2025,10,203105,H,deslig,1,6620.0
2025,10,203105,J,adm,19,11359.92
2025,10,203105,J,deslig,16,11467.96
2025,10,203105,K,adm,3,10166.67
2025,10,203105,M,adm,23,10885.56
2025,10,203105,M,deslig,12,9163.95
2025,10,203105,N,adm,8,13706.73
2025,10,203105,N,deslig,4,16685.22
2025,10,203105,P,adm,2,9100.0
2025,10,203105,P,deslig,1,14660.0
2025,10,203105,Q,adm,1,8634.7
2025,10,203105,Q,deslig,1,5384.95
2025,10,211205,A,deslig,1,1640.0
2025,10,211205,C,adm,3,4777.79
2025,10,211205,C,deslig,3,5432.64
2025,10,211205,G,adm,4,9064.08
2025,10,211205,G,deslig,1,5000.0
2025,10,211205,J,adm,10,10115.05
2025,10,211205,J,deslig,10,10629.49
2025,10,211205,K,adm,18,12703.05
2025,10,211205,K,deslig,11,15585.06
2025,10,211205,M,adm,6,9003.04
2025,10,211205,M,deslig,6,16894.63
2025,10,211205,N,adm,9,5423.22
2025,10,211205,N,deslig,5,8386.22
2025,10,211205,Q,adm,5,8150.27
2025,10,211205,Q,deslig,3,6401.75
2025,10,211210,C,adm,3,8833.33
2025,10,211210,C,deslig,3,10581.36
2025,10,211210,F,deslig,1,3822.0
2025,10,211210,G,adm,1,4267.0
2025,10,211210,J,adm,1,8645.9
2025,10,211210,J,deslig,3,10422.25
2025,10,211210,N,adm,1,12000.0
2025,10,211215,J,adm,1,3060.0
2025,10,211220,C,adm,2,7750.0
2025,10,211220,C,deslig,4,9785.74
2025,10,211220,E,adm,2,13176.04
2025,10,211220,E,deslig,1,10000.0
2025,10,211220,F,adm,1,7000.0
2025,10,211220,F,deslig,2,11000.0
2025,10,211220,G,adm,1,12000.0
2025,10,211220,G,deslig,3,4627.4
2025,10,211220,H,adm,2,4835.0
2025,10,211220,J,adm,20,13317.56
2025,10,211220,J,deslig,19,10672.11
2025,10,211220,K,adm,8,10159.45
2025,10,211220,K,deslig,6,14456.93
2025,10,211220,M,adm,7,13497.16
2025,10,211220,M,deslig,8,11934.02
2025,10,211220,N,adm,11,11043.47
2025,10,211220,N,deslig,6,12444.05
2025,10,211220,P,deslig,2,7201.1
2025,10,211220,Q,deslig,1,7233.0
2025,10,211220,S,adm,4,11400.0
2025,10,211220,S,deslig,1,5179.0
2025,10,212205,C,adm,2,13750.0
2025,10,212205,C,deslig,2,13801.54
2025,10,212205,G,adm,13,10738.23
2025,10,212205,G,deslig,25,12697.62
2025,10,212205,J,adm,79,15649.7
2025,10,212205,J,deslig,82,12328.63
2025,10,212205,K,adm,26,8822.73
2025,10,212205,K,deslig,18,13536.57
2025,10,212205,M,adm,46,18532.39
2025,10,212205,M,deslig,51,15378.0
2025,10,212205,N,adm,24,16393.21
2025,10,212205,N,deslig,19,32033.11
2025,10,212205,P,deslig,1,8842.33
2025,10,212205,R,adm,1,15755.0
2025,10,212210,C,adm,1,18000.0
2025,10,212210,G,adm,1,40000.0
2025,10,212210,G,deslig,1,24201.51
2025,10,212210,J,adm,8,14937.7
2025,10,212210,J,deslig,5,10747.48
2025,10,212210,M,adm,1,12000.0
2025,10,212210,M,deslig,5,11312.18
2025,10,212210,N,deslig,1,14400.4
2025,10,212215,C,adm,6,11454.17
2025,10,212215,C,deslig,4,10338.62
2025,10,212215,F,adm,1,33728.18
2025,10,212215,G,adm,4,18942.75
2025,10,212215,G,deslig,3,23072.75
2025,10,212215,H,deslig,2,10117.4
2025,10,212215,J,adm,127,12700.64
2025,10,212215,J,deslig,114,13193.45
2025,10,212215,K,adm,67,9017.28
2025,10,212215,K,deslig,30,18490.91
2025,10,212215,M,adm,18,18397.16
2025,10,212215,M,deslig,18,16541.97
2025,10,212215,N,adm,28,24783.85
2025,10,212215,N,deslig,26,20276.86
2025,10,212215,P,deslig,1,10000.0
2025,10,212215,Q,adm,2,10506.5
2025,10,212215,R,adm,1,19000.0
2025,10,212215,S,deslig,1,13313.5
2025,10,212305,A,adm,1,11550.0
2025,10,212305,C,adm,3,11057.9
2025,10,212305,C,deslig,2,8949.31
2025,10,212305,F,adm,1,3658.0
2025,10,212305,F,deslig,1,2506.06
2025,10,212305,G,adm,5,6582.34
2025,10,212305,G,deslig,16,8369.9
2025,10,212305,H,adm,1,7378.64
2025,10,212305,H,deslig,1,7786.68
2025,10,212305,J,adm,82,9519.7
2025,10,212305,J,deslig,79,9830.7
2025,10,212305,K,adm,12,10266.55
2025,10,212305,K,deslig,10,13099.85
2025,10,212305,L,adm,1,25185.0
2025,10,212305,L,deslig,4,14942.02
2025,10,212305,M,adm,43,10550.14
2025,10,212305,M,deslig,24,11336.82
2025,10,212305,N,adm,13,9915.69
2025,10,212305,N,deslig,18,7615.3
2025,10,212305,O,deslig,1,9007.28
2025,10,212305,P,adm,1,5500.0
2025,10,212305,Q,adm,1,8000.0
2025,10,212305,Q,deslig,1,11972.0
2025,10,212305,S,adm,1,10740.5
2025,10,212305,S,deslig,2,9334.17
2025,10,212405,A,adm,5,4878.56
2025,10,212405,A,deslig,2,5565.61
2025,10,212405,B,deslig,1,3354.0
2025,10,212405,C,adm,115,22082.11
2025,10,212405,C,deslig,133,9009.67
2025,10,212405,D,adm,6,8595.99
2025,10,212405,D,deslig,3,13551.89
2025,10,212405,E,deslig,4,7526.73
2025,10,212405,F,adm,18,4949.03
2025,10,212405,F,deslig,15,5361.11
2025,10,212405,G,adm,148,7819.26
2025,10,212405,G,deslig,210,8190.76
2025,10,212405,H,adm,27,8287.35
2025,10,212405,H,deslig,24,4952.89
2025,10,212405,I,adm,6,5391.67
2025,10,212405,I,deslig,1,2629.5
2025,10,212405,J,adm,2113,8424.93
2025,10,212405,J,deslig,1880,8699.7
2025,10,212405,K,adm,536,11938.38
2025,10,212405,K,deslig,381,11764.89
2025,10,212405,L,adm,15,20910.67
2025,10,212405,L,deslig,14,11943.74
2025,10,212405,M,adm,394,8903.44
2025,10,212405,M,deslig,321,9425.19
2025,10,212405,N,adm,162,9173.77
2025,10,212405,N,deslig,195,8212.62
2025,10,212405,O,deslig,1,1199.59
2025,10,212405,P,adm,27,10120.15
2025,10,212405,P,deslig,28,7807.48
2025,10,212405,Q,adm,38,7797.1
2025,10,212405,Q,deslig,49,7966.48
2025,10,212405,R,adm,5,13900.0
2025,10,212405,R,deslig,5,6824.01
2025,10,212405,S,adm,25,5353.2
2025,10,212405,S,deslig,32,6904.62
2025,10,212410,A,adm,1,2800.0
2025,10,212410,B,adm,1,6000.0
2025,10,212410,C,adm,31,5426.8
2025,10,212410,C,deslig,23,6091.74
2025,10,212410,D,adm,1,7000.0
2025,10,212410,D,deslig,1,7941.65
2025,10,212410,E,adm,7,6869.43
2025,10,212410,E,deslig,1,3500.0
2025,10,212410,F,adm,12,2682.98
2025,10,212410,F,deslig,12,3704.89
2025,10,212410,G,adm,92,5121.57
2025,10,212410,G,deslig,69,5666.86
2025,10,212410,H,adm,10,4241.66
2025,10,212410,H,deslig,8,7374.72
2025,10,212410,I,adm,1,6042.0
2025,10,212410,I,deslig,3,3696.79
2025,10,212410,J,adm,234,5904.67
2025,10,212410,J,deslig,216,6081.74
2025,10,212410,K,adm,66,9727.2
2025,10,212410,K,deslig,36,11330.37
2025,10,212410,L,adm,1,10000.0
2025,10,212410,M,adm,57,9684.43
2025,10,212410,M,deslig,119,6442.8
2025,10,212410,N,adm,94,5093.64
2025,10,212410,N,deslig,83,5802.79
2025,10,212410,P,adm,14,5338.07
2025,10,212410,P,deslig,7,5909.61
2025,10,212410,Q,adm,8,4157.71
2025,10,212410,Q,deslig,12,4502.15
2025,10,212410,R,deslig,1,5000.0
2025,10,212410,S,adm,8,4457.14
2025,10,212410,S,deslig,6,7313.68
2025,10,212425,C,adm,2,10000.0
2025,10,212425,C,deslig,2,11993.84
2025,10,212425,F,adm,1,15000.0
2025,10,212425,G,adm,8,16706.93
2025,10,212425,G,deslig,8,15225.45
2025,10,212425,H,deslig,1,2200.0
2025,10,212425,J,adm,59,15323.16
2025,10,212425,J,deslig,61,16064.26
2025,10,212425,K,adm,7,13446.76
2025,10,212425,K,deslig,8,11257.95
2025,10,212425,M,adm,11,16924.65
2025,10,212425,M,deslig,21,14980.81
2025,10,212425,N,adm,3,12333.33
2025,10,212425,N,deslig,5,11127.06
2025,10,212425,P,deslig,1,14535.82
2025,10,212425,S,deslig,1,2000.0
2025,11,203105,C,adm,4,7485.22
2025,11,203105,C,deslig,5,7462.95
2025,11,203105,G,adm,1,13000.0
2025,11,203105,G,deslig,1,4110.0
2025,11,203105,H,adm,2,11600.0
2025,11,203105,H,deslig,2,14235.0
2025,11,203105,J,adm,9,12322.53
2025,11,203105,J,deslig,7,18626.8
2025,11,203105,K,adm,1,15000.0
2025,11,203105,K,deslig,2,11517.09
2025,11,203105,M,adm,15,13953.78
2025,11,203105,M,deslig,8,8471.71
2025,11,203105,N,adm,7,10122.99
2025,11,203105,N,deslig,2,12000.0
2025,11,203105,P,adm,2,14980.11
2025,11,203105,P,deslig,2,9866.15
2025,11,211205,C,adm,1,20000.0
2025,11,211205,F,adm,1,4017.36
2025,11,211205,G,adm,1,8000.0
2025,11,211205,G,deslig,1,5087.0
2025,11,211205,H,deslig,1,2871.61
2025,11,211205,J,adm,7,7662.74
2025,11,211205,J,deslig,3,19567.08
2025,11,211205,K,adm,5,10263.8
2025,11,211205,K,deslig,8,10174.48
2025,11,211205,M,adm,2,7000.0
2025,11,211205,M,deslig,3,20222.79
2025,11,211205,N,adm,1,4000.0
2025,11,211205,N,deslig,3,10150.58
2025,11,211205,P,adm,1,8500.0
2025,11,211205,Q,adm,8,7376.97
2025,11,211210,C,deslig,1,19035.06
2025,11,211210,K,deslig,1,18704.18
2025,11,211210,N,adm,2,4216.51
2025,11,211210,S,adm,1,4104.0
2025,11,211210,S,deslig,1,4104.0
2025,11,211215,M,adm,1,10283.11
2025,11,211220,C,deslig,1,6955.41
2025,11,211220,D,adm,1,9500.0
2025,11,211220,D,deslig,1,18261.18
2025,11,211220,F,adm,2,11958.66
2025,11,211220,G,adm,6,10573.27
2025,11,211220,G,deslig,4,13729.92
2025,11,211220,H,adm,2,3670.0
2025,11,211220,H,deslig,1,6000.0
2025,11,211220,J,adm,16,14374.32
2025,11,211220,J,deslig,17,10682.05
2025,11,211220,K,adm,6,11383.09
2025,11,211220,K,deslig,5,11840.16
2025,11,211220,M,adm,8,9561.54
2025,11,211220,M,deslig,4,13275.38
2025,11,211220,N,adm,9,10353.32
2025,11,211220,N,deslig,5,11188.87
2025,11,211220,P,adm,1,7500.0
2025,11,211220,P,deslig,1,2159.08
2025,11,211220,Q,adm,3,8000.0
2025,11,211220,Q,deslig,1,9367.3
2025,11,211220,S,adm,1,15000.0
2025,11,211220,S,deslig,2,9400.0
2025,11,212205,C,adm,3,16390.45
2025,11,212205,C,deslig,5,11702.61
2025,11,212205,E,adm,3,15450.69
2025,11,212205,G,adm,17,11199.94
2025,11,212205,G,deslig,21,10327.01
2025,11,212205,J,adm,63,13318.1
2025,11,212205,J,deslig,49,17413.3
2025,11,212205,K,adm,18,11852.67
2025,11,212205,K,deslig,9,12661.2
2025,11,212205,M,adm,57,19715.26
2025,11,212205,M,deslig,25,14021.53
2025,11,212205,N,adm,15,24228.92
2025,11,212205,N,deslig,9,23063.38
2025,11,212205,P,deslig,1,14457.14
2025,11,212205,R,adm,1,10000.0
2025,11,212210,G,adm,1,29000.0
2025,11,212210,G,deslig,1,25020.6
2025,11,212210,J,adm,3,13333.33
2025,11,212210,J,deslig,3,14901.21
2025,11,212210,M,adm,4,31369.04
2025,11,212210,M,deslig,3,8039.33
2025,11,212210,N,adm,1,5065.0
2025,11,212210,N,deslig,1,20379.04
2025,11,212215,C,adm,4,19884.5
2025,11,212215,E,adm,1,14000.0
2025,11,212215,G,adm,5,11941.02
2025,11,212215,G,deslig,1,20261.0
2025,11,212215,H,adm,1,15000.0
2025,11,212215,J,adm,101,13319.55
2025,11,212215,J,deslig,83,12347.51
2025,11,212215,K,adm,55,10091.34
2025,11,212215,K,deslig,28,15660.46
2025,11,212215,L,deslig,1,16915.25
2025,11,212215,M,adm,25,18863.24
2025,11,212215,M,deslig,33,14187.99
2025,11,212215,N,adm,33,25305.42
2025,11,212215,N,deslig,19,19660.73
2025,11,212215,R,adm,1,29625.0
2025,11,212215,S,deslig,1,6885.17
2025,11,212305,C,adm,1,8623.0
2025,11,212305,C,deslig,3,7125.03
2025,11,212305,F,adm,1,3180.0
2025,11,212305,F,deslig,1,8851.85
2025,11,212305,G,adm,7,14004.29
2025,11,212305,G,deslig,4,9226.68
2025,11,212305,H,adm,1,7378.64
2025,11,212305,J,adm,87,9697.91
2025,11,212305,J,deslig,55,9139.44
2025,11,212305,K,adm,16,10784.84
2025,11,212305,K,deslig,13,14255.79
2025,11,212305,L,deslig,2,26609.88
2025,11,212305,M,adm,40,10232.24
2025,11,212305,M,deslig,24,11400.93
2025,11,212305,N,adm,13,11509.6
2025,11,212305,N,deslig,16,9426.37
2025,11,212305,O,adm,1,8671.09
2025,11,212305,P,deslig,1,11119.4
2025,11,212305,Q,adm,4,11293.25
2025,11,212305,R,adm,1,26000.0
2025,11,212305,R,deslig,1,16000.0
2025,11,212305,S,deslig,1,8652.98
2025,11,212405,A,adm,2,3900.0
2025,11,212405,A,deslig,1,5697.0
2025,11,212405,B,adm,1,10842.85
2025,11,212405,C,adm,122,9409.99
2025,11,212405,C,deslig,110,9149.88
2025,11,212405,D,adm,8,8882.76
2025,11,212405,D,deslig,7,11456.55
2025,11,212405,E,adm,2,11000.0
2025,11,212405,E,deslig,4,12579.8
2025,11,212405,F,adm,15,5377.29
2025,11,212405,F,deslig,13,4628.4
2025,11,212405,G,adm,175,8594.81
2025,11,212405,G,deslig,139,7844.65
2025,11,212405,H,adm,20,7357.15
2025,11,212405,H,deslig,20,5962.67
2025,11,212405,I,adm,6,7088.26
2025,11,212405,J,adm,1908,8418.09
2025,11,212405,J,deslig,1390,8717.53
2025,11,212405,K,adm,517,11418.65
2025,11,212405,K,deslig,310,11389.02
2025,11,212405,L,adm,9,22594.44
2025,11,212405,L,deslig,12,15702.79
2025,11,212405,M,adm,365,8742.86
2025,11,212405,M,deslig,260,9051.45
2025,11,212405,N,adm,152,8829.45
2025,11,212405,N,deslig,161,8470.57
2025,11,212405,O,deslig,2,7590.79
2025,11,212405,P,adm,34,7768.13
2025,11,212405,P,deslig,13,7574.88
2025,11,212405,Q,adm,58,7247.57
2025,11,212405,Q,deslig,42,7809.01
2025,11,212405,R,adm,5,6087.4
2025,11,212405,R,deslig,3,13232.27
2025,11,212405,S,adm,16,8140.97
2025,11,212405,S,deslig,20,8037.39
2025,11,212410,A,deslig,1,4056.0
2025,11,212410,C,adm,27,6911.55
2025,11,212410,C,deslig,22,5093.51
2025,11,212410,E,adm,1,9000.0
2025,11,212410,E,deslig,1,8677.01
2025,11,212410,F,adm,6,4435.76
2025,11,212410,F,deslig,6,3380.58
2025,11,212410,G,adm,51,5666.91
2025,11,212410,G,deslig,46,6680.26
2025,11,212410,H,adm,5,5551.08
2025,11,212410,H,deslig,7,6434.31
2025,11,212410,I,deslig,1,6083.04
2025,11,212410,J,adm,205,6193.29
2025,11,212410,J,deslig,182,6553.64
2025,11,212410,K,adm,38,9449.92
2025,11,212410,K,deslig,37,12806.32
2025,11,212410,L,adm,1,5600.0
2025,11,212410,M,adm,77,8592.6
2025,11,212410,M,deslig,64,6529.51
2025,11,212410,N,adm,65,7189.38
2025,11,212410,N,deslig,64,6823.13
2025,11,212410,P,adm,10,8557.68
2025,11,212410,P,deslig,11,5593.69
2025,11,212410,Q,adm,8,4727.02
2025,11,212410,Q,deslig,4,4371.39
2025,11,212410,R,adm,3,5381.33
2025,11,212410,S,adm,7,4579.29
2025,11,212410,S,deslig,10,3993.84
2025,11,212425,C,adm,3,16533.33
2025,11,212425,C,deslig,3,10590.22
2025,11,212425,G,adm,9,15137.11
2025,11,212425,G,deslig,4,18866.88
2025,11,212425,J,adm,43,18080.8
2025,11,212425,J,deslig,35,16271.2
2025,11,212425,K,adm,11,14228.51
2025,11,212425,K,deslig,10,12436.66
2025,11,212425,M,adm,15,16814.53
2025,11,212425,M,deslig,11,14773.27
2025,11,212425,N,adm,7,24272.86
2025,11,212425,N,deslig,2,13811.65
2025,11,212425,Q,adm,1,4858.84
2025,12,203105,C,adm,3,8042.33
2025,12,203105,C,deslig,2,17790.58
2025,12,203105,G,deslig,21,23681.84
2025,12,203105,H,adm,2,12000.0
2025,12,203105,H,deslig,1,12000.0
2025,12,203105,J,adm,10,13401.5
2025,12,203105,J,deslig,5,7965.11
2025,12,203105,K,adm,1,5700.0
2025,12,203105,K,deslig,1,6336.0
2025,12,203105,M,adm,11,7875.46
2025,12,203105,M,deslig,4,16684.3
2025,12,203105,N,adm,7,12729.29
2025,12,203105,N,deslig,3,12416.97
2025,12,203105,P,adm,1,4500.0
2025,12,211205,C,adm,2,3900.0
2025,12,211205,C,deslig,1,13074.0
2025,12,211205,G,adm,2,6615.39
2025,12,211205,G,deslig,2,3885.69
2025,12,211205,H,adm,2,2729.13
2025,12,211205,J,adm,5,11331.96
2025,12,211205,J,deslig,11,10318.26
2025,12,211205,K,adm,13,10866.85
2025,12,211205,K,deslig,5,8150.84
2025,12,211205,M,adm,2,6250.0
2025,12,211205,M,deslig,6,7812.92
2025,12,211205,N,adm,5,6154.12
2025,12,211205,N,deslig,5,5070.93
2025,12,211205,Q,adm,4,7071.53
2025,12,211205,Q,deslig,3,9544.68
2025,12,211210,C,adm,3,19893.33
2025,12,211210,G,adm,1,15575.0
2025,12,211210,G,deslig,1,3500.0
2025,12,211210,H,adm,1,3710.0
2025,12,211210,J,deslig,4,7362.38
2025,12,211210,K,adm,2,3900.0
2025,12,211210,K,deslig,1,7187.5
2025,12,211210,N,adm,3,13166.67
2025,12,211210,N,deslig,1,15375.0
2025,12,211215,J,deslig,1,12758.4
2025,12,211220,A,adm,1,6500.0
2025,12,211220,C,deslig,1,7935.36
2025,12,211220,D,adm,1,27000.0
2025,12,211220,G,adm,3,15166.67
2025,12,211220,G,deslig,4,14142.45
2025,12,211220,H,deslig,1,3081.76
2025,12,211220,J,adm,15,12889.87
2025,12,211220,J,deslig,9,12707.65
2025,12,211220,K,adm,4,9999.58
2025,12,211220,K,deslig,2,14473.58
2025,12,211220,M,adm,4,17250.0
2025,12,211220,M,deslig,5,18217.5
2025,12,211220,N,adm,5,14606.56
2025,12,211220,N,deslig,1,42032.81
2025,12,211220,P,adm,1,4100.0
2025,12,211220,P,deslig,1,6200.0
2025,12,211220,Q,adm,1,16000.0
2025,12,211220,R,adm,1,14000.0
2025,12,211220,S,adm,1,21000.0
2025,12,211220,S,deslig,2,11820.0
2025,12,212205,C,adm,1,12000.0
2025,12,212205,E,adm,1,13000.0
2025,12,212205,F,adm,2,10025.56
2025,12,212205,F,deslig,1,10025.56
2025,12,212205,G,adm,28,7950.17
2025,12,212205,G,deslig,17,11990.22
2025,12,212205,J,adm,64,13331.6
2025,12,212205,J,deslig,68,14299.98
2025,12,212205,K,adm,5,18904.11
2025,12,212205,K,deslig,6,14473.96
2025,12,212205,M,adm,69,17586.56
2025,12,212205,M,deslig,19,15985.12
2025,12,212205,N,adm,6,42287.22
2025,12,212205,N,deslig,12,23084.14
2025,12,212205,P,deslig,1,8146.86
2025,12,212210,C,adm,1,12000.0
2025,12,212210,G,deslig,11,17402.25
2025,12,212210,H,deslig,1,20180.55
2025,12,212210,J,adm,2,40540.0
2025,12,212210,J,deslig,2,7026.71
2025,12,212210,N,deslig,1,13000.0
2025,12,212215,C,adm,2,22846.0
2025,12,212215,C,deslig,1,20802.7
2025,12,212215,F,deslig,1,7672.82
2025,12,212215,G,adm,5,9100.0
2025,12,212215,G,deslig,3,6513.05
2025,12,212215,J,adm,59,14051.79
2025,12,212215,J,deslig,62,13316.08
2025,12,212215,K,adm,30,10219.87
2025,12,212215,K,deslig,20,12659.17
2025,12,212215,M,adm,14,26897.29
2025,12,212215,M,deslig,16,15488.25
2025,12,212215,N,adm,30,24709.96
2025,12,212215,N,deslig,15,37788.57
2025,12,212215,R,adm,6,14437.33
2025,12,212215,R,deslig,1,11000.0
